"title","author","year","journal","abstract","research_areas","label","screened_abstracts","notes"
"Combined effects of ocean warming and acidification on marine fish and shellfish: A molecule to ecosystem perspective","Baag, Sritama and Mandal, Sumit","2022","Science Of The Total Environment","It is expected that by 2050 human population will exceed nine billion leading to increased pressure on marine ecosystems. Therefore, it is conjectured various levels of ecosystem functioning starting from individual to population-level, species distribution, food webs and trophic interaction dynamics will be severely jeopardized in coming decades. Ocean warming and acidification are two prime threats to marine biota, yet studies about their cumulative effect on marine fish and shellfishes are still in its infancy. This review assesses existing information regarding the interactive effects of global environmental factors like warming and acidification in the perspective of marine capture fisheries and aquaculture industry. As climate change continues, distribution pattern of species is likely to be altered which will impact fisheries and fishing patterns. Our work is an attempt to compile the existing literatures in the biological perspective of the above-mentioned stressors and accentuate a clear outline of knowledge in this subject. We reviewed studies deciphering the biological consequences of warming and acidification on fish and shellfishes in the light of a molecule to ecosystem perspective. Here, for the first time impacts of these two global environmental drivers are discussed in a holistic manner taking into account growth, survival, behavioural response, prey predator dynamics, calcification, biomineralization, reproduction, physiology, thermal tolerance, molecular level responses as well as immune system and disease susceptibility. We suggest urgent focus on more robust, long term, comprehensive and ecologically realistic studies that will significantly contribute to the understanding of organism's response to climate change for sustainable capture fisheries and aquaculture. (c) 2021 Published by Elsevier B.V.","Environmental Sciences \& Ecology","2022.3383","excluded",""
"Effects of litter species and genetic diversity on plant litter decomposition in coastal wetland","Yin, Meiqi and Liu, Lele and Wu, Yiming and Sheng, Wenyi and Ma, Xiangyan and Du, Ning and Zhu, Pengcheng and Wang, Cui and Cui, Zhaojie and Brix, Hans and Eller, Franziska and Guo, Weihua","2022","Ecological Indicators","With the enhancement of carbon sink capacity and the intensification of biodiversity change in coastal wetlands, previous studies have well studied the relationship between species diversity and litter decomposition, a vital process of carbon cycling. However, previous studies ignored the importance of genetic diversity, which restricted our comprehensive understanding of the effects of biodiversity loss on ecosystem functions. Here, we manipulated different richness levels with litters of eight common species of coastal wetland plants and eight different genotypes of common reed (Phragmites australis) to explore the effects of species and genetic diversity on litter decomposition. We found the litter mass loss of mixtures was significantly lower than the average mass loss of single litters (ANOVA, p < 0.05), suggesting higher species and genetic diversity had negative effects on plant litter decomposition. The negative effects were also supported by the t-test that the observed mass loss was significantly lower than expected at both species and genetic diversity levels, which also identified that antagonistic effects occurred. In addition, the functional diversity of initial litter qualities, such as lignin content and the C/P ratio, had a significant correlation with the negative effects at species and genetic levels, whereas phylogenetic diversity did not reveal such a correlation, implying functional diversity might better predict the effects of diversity changes on litter decomposition in coastal wetlands at both species and genetic levels. Furthermore, the presence of specific species or genotype litters, such as Scorzonera mongolica, Imperata cylindrica and the common reed numbered CN2026, could also predict negative effects. In this study, we found that genetic diversity influenced litter decomposition as much as species diversity, and we provided significant implications for predicting the effect of wetland biodiversity loss or conservation on carbon sink capacity.","Biodiversity \& Conservation; Environmental Sciences \& Ecology","2022.2151",NA,""
"Best-practice fisheries management associated with reduced stocks and changes in life histories","McClanahan, Timothy R. and Friedlander, Alan M. and Wantiez, Laurent and Graham, Nick A. J. and Bruggemann, J. Henrich and Chabanet, Pascale and Oddenyo, Remy M.","2022","Fish And Fisheries","Current best-practice policy recommendations for managing fish stocks are achieved by a mixture of maintaining modest fishing mortality (restricting effort, times and gear), marine reserve networks and not subsidizing unprofitable fisheries. A seldom evaluated question is how effective these proposed approaches are for maintaining all fish stocks and biodiversity elements in marine seascapes? Both recommended and unrecommended fishing practices fragment habitats and reduce metapopulation connectivity with potentially unexpected seascape-level consequences. To better understand these outcomes, we pooled and evaluated fish community data into two seascape groupings for comparisons of biomass and life-history characteristics. These were remote baseline reefs (>9 hr from regional cities and >4 hr from human habitation, n = 584 locations) and those emulating best-practice seascapes (BPS, n = 140). BPS were a mix of high-compliance marine reserves (fishable biomass = 892 +/- 696 (+/- SD) kg/ha, n = 95; >5 km(2) and >15 years of closure) and fished seascapes (478 +/- 395 kg/ha, n = 45) that had biomass near the maximum sustained yield (MSY) estimates for coral reefs. The fish communities in the BPS locations differed considerably from the remote baseline by having 49\% of the median and 32\% of the mean biomass, smaller community-weighted body sizes, and faster growth and mortality rates. Most of the declines were associated with high biomass taxa that included carnivorous jacks (Carangidae), snappers (Lutjanidae), groupers (Serranidae) and triggerfish (Balistidae), which were reduced to between 11\% and 28\% of the mean baseline. Surgeonfish (Acanthuridae) and parrotfish (Scarinae) were an exception in being reduced to only 48 and 53\% of the baseline's mean biomass, respectively. As expected, community-level body sizes and age values were larger and trophic level higher, while growth and mortality were lower in baselines than BPS seascapes. After evaluating the different environmental responses between seascapes and accounting for the largest geographic factor, longitude, we evaluated the community responses to 4 possible BPS planning scenarios. Biomass responses to age and trophic level and length at maturity were similar and predictable for the two seascapes. In contrast, growth and generation time responses differed between seascapes. Baselines had peak biomass patterns at intermediate values, whereas BPS displayed a declining influence of growth and a saturating response for generation time. Consequently, deviations between BPS and baselines indicate that current BPS proposals do not fully emulate the ecology of remote or wilderness locations. Therefore, wilderness will be a required management designation if the global fish communities are to be fully conserved.","Fisheries","2022.8085","excluded",""
"Biodiversity in Marine Ecosystems-European Developments toward Robust Assessments","Heiskanen, Anna-Stiina and Berge, Torsten and Uusitalo, Laura and Teixeira, Heliana and Bruhn, Annette and Krause-Jensen, Dorte and Lynam, Christopher P. and Rossberg, Axel G. and Korpinen, Samuli and Uyarra, Maria C. and Borja, Angel","2016","Frontiers In Marine Science","Sustainability of marine ecosystems and their services are dependent on marine biodiversity, which is threatened worldwide. Biodiversity protection is a major target of the EU Marine Strategy Framework Directive, requiring assessment of the status of biodiversity on the level of species, habitats, and ecosystems including genetic diversity and the role of biodiversity in food web functioning and structure. This paper provides a summary of the development of new indicators and refinement of existing ones in order to address some of the observed gaps in indicator availability for marine biodiversity assessments considering genetic, species, habitat, and ecosystem levels. Promising new indicators are available addressing genetic diversity of microbial and benthic communities. Novel indicators to assess biodiversity and food webs associated with habitats formed by keystone species (such as macroalgae) as well as to map benthic habitats (such as biogenic reefs) using high resolution habitat characterization were developed. We also discuss the advances made on indicators for detecting impacts of non-native invasive species and assessing the structure and functioning of marine food-webs. The latter are based on indicators showing the effects of fishing on trophic level and size distribution of fish and elasmobranch communities well as phytoplankton and zooplankton community structure as food web indicators. New and refined indicators are ranked based on quality criteria. Their applicability for various EU and global biodiversity assessments and the need for further development of new indicators and refinement of the existing ones is discussed.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2016.10007","excluded",""
"Demo-Genetic Approach for the Conservation and Restoration of a Habitat-Forming Octocoral: The Case of Red Coral, Corallium rubrum, in the Reserve Naturelle de Scandola","Gazulla, Carlota R. and Lopez-Sendino, Paula and Antunes, Agostinho and Aurelle, Didier and Montero-Serra, Ignasi and Dominici, Jean-Marie and Linares, Cristina and Garrabou, Joaquim and Ledoux, Jean-Baptiste","2021","Frontiers In Marine Science","Marine protected areas (MPAs) are one of the most efficient conservation tools to buffer marine biodiversity loss induced by human activities. Beside effective enforcement, an accurate understanding of the eco-evolutionary processes underlying the patterns of biodiversity is needed to reap the benefits of management policies. In this context, integrating population genetics with demographic data, the demo-genetic approach, is particularly relevant to shift from a ``species-based pattern{''} toward an ``eco-evolutionarybased processes{'' conservation. Here, targeting a key species in the Mediterranean coralligenous, the red coral, Corallium rubrum, in an emblematic Mediterranean MPA, the ``Reserve Naturelle de Scandola{''} (France), we applied demo-genetic approaches at two contrasted spatial scales, among populations and within one population, to (i) infer the demographic connectivity among populations in the metapopulation network and (ii) shed new light on the genetic connectivity and on the demographic transitions underlying the dynamics of a near-pristine population. Integrating different spatial and temporal scales, we demonstrated (i) an apparent temporal stability in the pattern of genetic diversity and structure in the MPA in spite of a dramatic demographic decline and (ii) contrasted levels of genetic isolation but substantial demographic connectivity among populations. Focusing on the near-pristine population, we complemented the characterization of red coral demographic connectivity suggesting (iii) temporal variability and (iv) the occurrence of collective dispersal. In addition, we demonstrated (v) contrasted patterns of spatial genetic structure (SGS), depending on the considered stage-class (adults vs. juveniles), in the near-pristine population. This last result points out that the overall SGS resulted from a restricted dispersal of locally produced juveniles (SGS among adults and juveniles) combined to mortality during early life stages (decrease of SGS from juveniles to adults). Demonstrating the occurrence of two management units and the importance of two populations (CAVB and ALE) for the network of connectivity, we made recommendations for the management of the Reserve Naturelle de Scandola. Besides, we contributed to the implementation of scientifically driven restoration protocols in red coral by providing estimates for the size, density, and distances among patches of transplanted colonies. <comment>Superscript/Subscript Available</comment","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2021.15809","excluded",""
"Tropicalization may invert trophic state and carbon budget of shallow temperate rocky reefs","Peleg, Ohad and Guy-Haim, Tamar and Yeruham, Erez and Silverman, Jacob and Rilov, Gil","2020","Journal Of Ecology","Global warming mediates and maintains the tropicalization of temperate marine ecosystems. Recent studies have demonstrated that this process causes shifts from algal forests to denuded non-canopy states in temperate reefs. It has been suggested that these changes would incur significant consequences to ecosystem functioning. In this study, we tested how tropicalization affects habitat-provisioning functions and carbon turnover of a shallow reef in the fast-warming and highly invaded southeastern Mediterranean Sea, in-situ. On a single shallow reef, we conducted measurements of these functions in three habitats: dwindling native brown algal (Cystoseira) forest, dominant turf (formed by overgrazing of tropical rabbitfish) and expanding tropical shrubs dominated by red calcifying algae (Galaxaura rugosa). Algal forest was an autotrophic net carbon sink and provided habitat for high species diversity and the largest community biomass. The denuded turf was heterotrophic and provided habitat for the lowest species diversity and community biomass. While diversity was as high in tropical shrubs as in the algal forest, it had lower biomass and functioned as a heterotrophic net carbon source. Synthesis. Our study exemplifies possible functional consequences of tropicalization-driven regime shifts on shallow temperate rocky reefs, and how these can invert the net trophic state and carbon balance.","Plant Sciences; Environmental Sciences \& Ecology","2020.1895","selected",""
"Science in support of ecologically sound decommissioning strategies for offshore man-made structures: taking stock of current knowledge and considering future challenges","Birchenough, Silvana N. R. and Degraer, Steven","2020","Ices Journal Of Marine Science","The blue growth agenda has spurred an accelerating exploitation and continued development of the coastal and marine environment. This is also driven by the increasing need to generate renewable energy. In most cases, this has resulted in a large number of man-made structures (MMSs) across several soft sediment environments. The nature of these structures ranges from oil and gas installations to harbour walls, anchored buoys, pipelines and offshore wind farms. These structures host fouling communities that are often new to offshore regions, potentially serving as stepping stones for range-expanding (non-indigenous) species and providing habitat and shelter for a variety of marine species. The altered local biodiversity also affects biological and biogeochemical processes from the water column to the seafloor, either directly (e.g. scouring, organic matter export from piles) or indirectly (e.g. closure or displacement of fisheries) and, hence, ecosystem functioning at various spatial and temporal scales. A proper understanding of the effects of artificial hard substrate and the consequences of its removal (e.g. through decommissioning) to marine biodiversity has yet to develop to maturity. This themed article set contributes to the scientific knowledge base on the impacts of MMSs on marine ecosystems with the specific aim to fertilize and facilitate an evidence-based debate over decommissioning. This discussion will become ever more vital to inform marine spatial planning and future policy decisions on the use and protection of marine resources.","Fisheries; Marine \& Freshwater Biology; Oceanography","2020.15879","selected",""
"Using genomics to design and evaluate the performance of underwater forest restoration","Wood, Georgina and Marzinelli, Ezequiel M. and Verges, Adriana and Campbell, Alexandra H. and Steinberg, Peter D. and Coleman, Melinda A.","2020","Journal Of Applied Ecology","Restoration is an emerging intervention to reverse the degradation and loss of marine habitat-formers and the ecosystem services they underpin. Current best practice seeks to restore populations by transplanting donor individuals chosen to replicate genetic diversity and structure of extant, nearby populations. However, genetic characteristics are rarely empirically examined across generations, despite their potential role in influencing restoration success. We used genomics to design a restoration program for lost underwater forests ofPhyllospora comosa, a dominant forest-forming macroalga that went locally extinct from reefs off Sydney, Australia. Population genetic diversity and structure of nearby extant populations informed choice of donor sites. We tested whether donor provenance influenced adult transplant survival, condition (via metrics of epibiosis) and the genetic characteristics of recruits at restoration sites. Extant populations ofPhyllosporawithin a 100-km radius of Sydney comprised three distinct genetic clusters with similar levels of genetic diversity. We transplanted reproductive adults from two of these sites, with the aim of restoring fivePhyllosporaforests with levels of genetic structure and diversity similar to donor populations. Donor provenance influenced survival and condition of transplanted adults and recruitment levels varied significantly among restoration sites. Yet, recruitment was rapid and genetic diversity and structure of the F(1)generation resembled extant populations. This likely occurred because transplanted individuals reproduced synchronously and rapidly post-transplantation, prior to mortality of adult donor transplants. Synthesis and applications. As restoration and the need to `future-proof' marine ecosystems increase globally, it will be critical to understand and harness the role of donor provenance, genetic diversity and structure in restoration success. By incorporating ecological and genomic data into restoration design and assessment, this study demonstrates that evidence-based selection of macroalgal donors can result in F(1)generation recruits with similar levels of genetic diversity and structure as extant populations, despite an effect of provenance on transplant survival and condition. This study also highlights the need for ongoing refinement of transplantation techniques to ensure future recruitment success.","Biodiversity \& Conservation; Environmental Sciences \& Ecology","2020.12573","excluded",""
"Ecological guidelines for designing networks of marine reserves in the unique biophysical environment of the Gulf of California","Munguia-Vega, Adrian and Green, Alison L. and Suarez-Castillo, Alvin N. and Jose Espinosa-Romero, Maria and Aburto-Oropeza, Octavio and Cisneros-Montemayor, Andres M. and Cruz-Pinon, Gabriela and Danemann, Gustavo and Giron-Nava, Alfredo and Gonzalez-Cuellar, Ollin and Lasch, Cristina and del Mar Mancha-Cisneros, Maria and Guido Marinone, Silvio and Moreno-Baez, Marcia and Morzaria-Luna, Hem-Nalini and Reyes-Bonilla, Hector and Torre, Jorge and Turk-Boyer, Peggy and Walther, Mariana and Hudson Weaver, Amy","2018","Reviews In Fish Biology And Fisheries","No-take marine reserves can be powerful management tools, but only if they are well designed and effectively managed. We review how ecological guidelines for improving marine reserve design can be adapted based on an area's unique evolutionary, oceanic, and ecological characteristics in the Gulf of California, Mexico. We provide ecological guidelines to maximize benefits for fisheries management, biodiversity conservation and climate change adaptation. These guidelines include: representing 30\% of each major habitat (and multiple examples of each) in marine reserves within each of three biogeographic subregions; protecting critical areas in the life cycle of focal species (spawning and nursery areas) and sites with unique biodiversity; and establishing reserves in areas where local threats can be managed effectively. Given that strong, asymmetric oceanic currents reverse direction twice a year, to maximize connectivity on an ecological time scale, reserves should be spaced less than 50-200km apart depending on the planktonic larval duration of target species; and reserves should be located upstream of fishing sites, taking the reproductive timing of focal species in consideration. Reserves should be established for the long term, preferably permanently, since full recovery of all fisheries species is likely to take>25years. Reserve size should be based on movement patterns of focal species, although marine reserves>10km long are likely to protect80\% of fish species. Since climate change will affect species' geographic range, larval duration, growth, reproduction, abundance, and distribution of key recruitment habitats, these guidelines may require further modifications to maintain ecosystem function in the future.","Fisheries; Marine \& Freshwater Biology","2018.152","selected",""
"Direct plant-plant facilitation in coastal wetlands: A review","Zhang, Liwen and Shao, Hongbo","2013","Estuarine Coastal And Shelf Science","Coastal wetlands provide important ecosystem services to humanity, but human activity and climate change are rapidly degrading these ecosystems. Thus the conservation and restoration of coastal wetlands becomes an urgent issue. Species facilitation among plants has regained attention of ecologists recently. Many studies in coastal wetlands have revealed direct plant-plant facilitation influencing community structure and ecosystem function, thus improving our understanding of community organization and giving new directions for the restoration of degraded coastal wetlands. Our paper examines studies of direct plant-plant facilitation in coastal wetlands with an emphasis on tests of the stress gradient hypothesis and influences of species facilitation on species zonation, species diversity patterns, phylogenetic diversity and ecosystem function. Investigating how plant-plant facilitation affects ecosystem function is an important future direction, which can provide basic knowledge applicable to the preservation and recovery of coastal wetlands in these times of rapid global change. (c) 2013 Elsevier Ltd. All rights reserved.","Marine \& Freshwater Biology; Oceanography","2013.6580","excluded",""
