title,author,year,journal,abstract,research_areas,label,screened_abstracts,notes
Sunscreen bans: Coral reefs and skin cancer,"Raffa, Robert B. and Pergolizzi, Jr., Joseph V. and Taylor, Jr., Robert and Kitzen, Jan M. and NEMA Res Grp",2019,Journal Of Clinical Pharmacy And Therapeutics,"What is known and objective Hawaii will ban two major ingredients of sunscreens. This article reviews the reasons and future directions. Hawaii recently enacted legislation that will ban the use of two major ingredients of the majority of commonly used sunscreens. The reason for the ban is the ingredients' putative deleterious impact on marine ecosystems, particularly coral reefs. But sunscreens also save lives by decreasing the risk of UV-induced skin cancers. We review both sides of the issue and potential implications for the healthcare system. Comment Coral reefs consist of organisms in delicate equilibria that are susceptible to small changes in their surroundings. Recent natural and man-made disruptions, direct or indirect, such as changes in ocean temperature and chemistry, ingress of invasive species, pathogens, pollution and deleterious fishing practices, have been blamed for the poor health, or even the outright destruction, of some coral reefs. The most popular sunscreen products contain two ingredients-oxybenzone and octinoxate-that have also been implicated in coral toxicity and will be banned. This creates a healthcare dilemma: Will the protection of coral reefs result in an increase in human skin cancers? What is new and conclusion Concentration estimates and mechanism studies support an association-direct or indirect (via promotion of viral infection)-of sunscreens with bleaching of coral reefs. A ban on the two most common sunscreen ingredients goes into effect in Hawaii on January 1, 2021. Proponents suggest that this is a trend, just the first of many such bans worldwide; opponents warn of a dire increase in human skin cancers. As a result, alternative sunscreen compounds are being sought.",Pharmacology \& Pharmacy,2019.672,excluded,
Building a reef of sustainability,"Abraham, M.",2006,Environmental Progress,"The effect of energy production and rise in atmospheric CO 2 on the sustainability of endangered coral reefs at the Bermuda region, is discussed. The increase in CO 2 levels in the atmosphere produces global warming which has led to increasing ocean temperatures. Atmospheric CO 2 dissolves into seawater in equilibrium with the atmospheric concentration, turning the oceans more acidic. If there is sufficient genetic diversity within the coral reef, the reefs can adapt to changes in the ecosystem, but upto a certain level. Acidity in the seawater leads to the bleaching of these coral reefs, which is a rising concern. These coral reefs are storehouse of biodiversity and contain many species which are yet to be identified. Coral reef sustainability needs a careful management strategy integrating the socio-economic and environmental factors. It is suggested that the society should first realize the importance of the coral reefs and take steps to preserve them.",NA,2006.5819,excluded,
Increasing comparability among coral bleaching experiments,"Grottoli, A. G. and Toonen, R. J. and van Woesik, R. and Thurber, R. Vega and Warner, M. E. and McLachlan, R. H. and Price, J. T. and Bahr, K. D. and Baums, I. B. and Castillo, K. D. and Coffroth, M. A. and Cunning, R. and Dobson, K. L. and Donahue, M. J. and Hench, J. L. and Iglesias-Prieto, R. and Kemp, D. W. and Kenkel, C. D. and Kline, I, D. and Kuffner, I. B. and Matthews, J. L. and Mayfield, A. B. and Padilla-Gamino, J. L. and Palumbi, S. and Voolstra, C. R. and Weis, V. M. and Wu, H. C.",2021,Ecological Applications,"Coral bleaching is the single largest global threat to coral reefs worldwide. Integrating the diverse body of work on coral bleaching is critical to understanding and combating this global problem. Yet investigating the drivers, patterns, and processes of coral bleaching poses a major challenge. A recent review of published experiments revealed a wide range of experimental variables used across studies. Such a wide range of approaches enhances discovery, but without full transparency in the experimental and analytical methods used, can also make comparisons among studies challenging. To increase comparability but not stifle innovation, we propose a common framework for coral bleaching experiments that includes consideration of coral provenance, experimental conditions, and husbandry. For example, reporting the number of genets used, collection site conditions, the experimental temperature offset(s) from the maximum monthly mean (MMM) of the collection site, experimental light conditions, flow, and the feeding regime will greatly facilitate comparability across studies. Similarly, quantifying common response variables of endosymbiont (Symbiodiniaceae) and holobiont phenotypes (i.e., color, chlorophyll, endosymbiont cell density, mortality, and skeletal growth) could further facilitate cross-study comparisons. While no single bleaching experiment can provide the data necessary to determine global coral responses of all corals to current and future ocean warming, linking studies through a common framework as outlined here, would help increase comparability among experiments, facilitate synthetic insights into the causes and underlying mechanisms of coral bleaching, and reveal unique bleaching responses among genets, species, and regions. Such a collaborative framework that fosters transparency in methods used would strengthen comparisons among studies that can help inform coral reef management and facilitate conservation strategies to mitigate coral bleaching worldwide.",Environmental Sciences \& Ecology,2021.1474,excluded,
Coral Reefs and People in a High-CO2 World: Where Can Science Make a Difference to People?,"Pendleton, Linwood and Comte, Adrien and Langdon, Chris and Ekstrom, Julia A. and Cooley, Sarah R. and Suatoni, Lisa and Beck, Michael W. and Brander, Luke M. and Burke, Lauretta and Cinner, Josh E. and Doherty, Carolyn and Edwards, Peter E. T. and Gledhill, Dwight and Jiang, Li-Qing and van Hooidonk, Ruben J. and Teh, Louise and Waldbusser, George G. and Ritter, Jessica",2016,Plos One,"Reefs and People at Risk Increasing levels of carbon dioxide in the atmosphere put shallow, warm-water coral reef ecosystems, and the people who depend upon them at risk from two key global environmental stresses: 1) elevated sea surface temperature (that can cause coral bleaching and related mortality), and 2) ocean acidification. These global stressors: cannot be avoided by local management, compound local stressors, and hasten the loss of ecosystem services. Impacts to people will be most grave where a) human dependence on coral reef ecosystems is high, b) sea surface temperature reaches critical levels soonest, and c) ocean acidification levels are most severe. Where these elements align, swift action will be needed to protect people's lives and livelihoods, but such action must be informed by data and science. An Indicator Approach Designing policies to offset potential harm to coral reef ecosystems and people requires a better understanding of where CO2-related global environmental stresses could cause the most severe impacts. Mapping indicators has been proposed as a way of combining natural and social science data to identify policy actions even when the needed science is relatively nascent. To identify where people are at risk and where more science is needed, we map indicators of biological, physical and social science factors to understand how human dependence on coral reef ecosystems will be affected by globally-driven threats to corals expected in a high-CO2 world. Western Mexico, Micronesia, Indonesia and parts of Australia have high human dependence and will likely face severe combined threats. As a region, Southeast Asia is particularly at risk. Many of the countries most dependent upon coral reef ecosystems are places for which we have the least robust data on ocean acidification. These areas require new data and interdisciplinary scientific research to help coral reef-dependent human communities better prepare for a high CO2 world.",Science \& Technology - Other Topics,2016.5261,excluded,
Conservation management approaches to protecting the capacity for corals to respond to climate change: a theoretical comparison,"Baskett, Marissa L. and Nisbet, Roger M. and Kappel, Carrie V. and Mumby, Peter J. and Gaines, Steven D.",2010,Global Change Biology,"Multiple anthropogenic impacts, including bleaching from climate change-related thermal stress, threaten coral reefs. Protecting coral capacity to respond to the increase in future thermal stress expected with climate change can involve (1) protecting coral reefs with characteristics indicative of greater resistance and resilience to climate change, and (2) reducing other anthropogenic impacts that are more likely to reduce coral resistance and resilience to climate change. Here, we quantitatively compare possible priorities and existing recommendations for protecting coral response capacity to climate change. Specifically, we explore the relative importance of the relevant dynamics, processes, and parameters in a size-structured model of coral and zooxanthellae ecological and evolutionary dynamics given projected future thermal stress. Model results with varying initial conditions indicate that protecting diverse coral communities is critical, and protecting communities with higher abundances of more thermally tolerant coral species and symbiont types secondary, to the long-term maintenance of coral cover. A sensitivity analysis of the coral population size in each size class and the total coral cover with respect to all parameter values suggests greater relative importance of reducing additional anthropogenic impacts that affect coral-macroalgal competition, early coral life history stages, and coral survivorship (compared with reproduction, growth, and shrinkage). Finally, model results with temperature trajectories from different locations, with and without connectivity, indicate that protection of, and connectivity to, low-thermal-stress locations may enhance the capacity for corals to respond to climate change.",Biodiversity \& Conservation; Environmental Sciences \& Ecology,2010.4663,selected,
The Effects of Shade and Light on Corals in the Context of Coral Bleaching and Shading Technologies,"Tagliafico, Alejandro and Baker, Paul and Kelaher, Brendan and Ellis, Sophia and Harrison, Daniel",2022,Frontiers In Marine Science,"The current coral reefs crisis is motivating a number of innovative projects attempting to leverage new mechanisms to avoid coral bleaching, reduce coral mortality and restore damaged reefs. Shading the reef, through seawater atomised fogging, is one tool in development to reduce levels of irradiance and temperature. To evaluate the potential viability of this concept, here we review 91 years (1930-2021) of published research looking at the effects of different levels of shade and light on coral reefs. We summarised the types of studies, places, coral species used, common responses variable measured, and types of shades used among studies. We discuss issues related to reef scale shading applicability, different methods used to measure light, standardisation methods and most importantly the positive and negative effects of shading corals.",Environmental Sciences \& Ecology; Marine \& Freshwater Biology,2022.6233,selected,
"Perceived Vulnerability and Climate Change Impacts on Small-Scale Fisheries in Davao Gulf, Philippines","Macusi, Edison D. and Camaso, Kezia L. and Barboza, Anna and Macusi, Erna S.",2021,Frontiers In Marine Science,"The small-scale fisheries play a critical role in food security and income of coastal fishing communities. However, climate variability and its impacts are affecting fishers, their communities, and fishing grounds. This study aimed to determine the perceived impacts of climate change and vulnerability of small-scale fisheries in selected fishing communities around the Davao Gulf. A semi-structured questionnaire was used to gather data on the perceptions of fishers (N = 220) on the impacts of climate change on their livelihood and communities. Seven focus groups corroborated the collected data and conclusions reached (N = 15). Principal component analysis (PCA) was used to reduce the sources of vulnerability and number of impacts of climate change. Regression was used to determine factors influencing the catch per unit effort (CPUE). The PCA results showed that for the vulnerability, the sources, coral bleaching, inadequate food, lack of credit access, changes in weather pattern and hotter temperature contributed highly. For the climate change impacts, the factors, less seasonality, unclear reproductive patterns, diseases in the catch, invasive species, decrease in catch and venturing farther to fish offshore were substantially influential. Further analysis showed that disease and invasive species, decrease in fish catch, fishing farther offshore, and monthly income affected the CPUE of the fisheries. Recommendations for climate change vulnerability reduction based on the conclusions reached in this study include more financial credit access, apprehension of illegal fishers, increased capacity building and technical skills for coastal communities, supplemental livelihoods, and information dissemination on climate change adaptation strategies.",Environmental Sciences \& Ecology; Marine \& Freshwater Biology,2021.1079,excluded,
Long-lasting income shocks and adaptations: Evidence from coral bleaching in Indonesia,"Chaijaroen, Pasita",2019,Journal Of Development Economics,"This paper explores how people adapt to climate shocks, specifically coral bleaching, that have long-lasting impacts on income. Caused mainly by abnormally high sea surface temperature, coral bleaching has significant effects on marine resources. Using panel data from Indonesia and exogenous variations in bleaching, I observe that fishery households in affected areas experienced a decrease in income relative to other households. Although consumption expenditures did not decline significantly in response to these income shocks, these households reduced their protein consumption in the short and long runs. Regarding labor market outcomes, the affected households tended to substantially increase their labor supply and switch industries only in the long run.",Business \& Economics,2019.16798,selected,
The Maldives,"Price, A.R.G. and Clark, S.",2000,Seas At The Millennium - An Environmental Evaluation - Volume 2,"The Maldives are a low-lying atoll nation comprising around 1120 islands within 26 geographic atolls. The country's continued physical and economic existence is dependent on the underlying coral reef platform. This provides a dynamic and unstable environment. Coral species richness is high, with 187 known species and, based on cluster analysis, the coral fauna of the Maldives shows greatest affinities with Chagos and Seychelles to the west. Both seagrasses and mangroves are uncommon, although mangrove diversity is remarkably high (10 species). Species of conservational significance include seabirds, which are used by Maldivian fishermen as a means of spotting tuna: 17 species are known to nest here. Endemic species include the fruit bat (Pteropys giganteus ariel); and there are several 'threatened' species listed in IUCN's Red Data Books, including five turtle species. Since the 1970s the population has risen dramatically, particularly in the capital Male. The population of Maldives was around 250,000 in 1995, with about 25% in Male. Total population is projected to rise to c. 321,957 by 2005. Coastal uses and consequential environmental pressures include instances of heavy exploitation or degradation of coastal fisheries and are of much concern. Other practical problems include unsustainable coral (and sand) mining. This has severely impaired the capacity of some reefs to act as natural sea defences, and undermined their biological role as areas for bait, other fish and as repositories of biodiversity. Problems of solid and liquid waste disposal can be acute, both in urban areas and on the tourist islands, eighty-seven of which are currently developed. Many aquifers are contaminated by faecal coliform bacteria, rendering the water unfit for direct consumption. Specific tourism-related concerns include impacts from infrastructures (i.e. resorts, jetties, vegetation clearance, turtle disturbance), and from diving and snorkelling. Other environmental concerns include occasional outbreaks of Crown-of-Thorns starfish, coral bleaching and global climate change. Threats posed by climatic changes and impending sea-level rise are taken very seriously, particularly since approximately 80% of Maldivian land area is less than 1 m above mean sea level. A reasonable body of national and international environmental legislation exists, but implementation remains problematic. Environmental habitat restoration has included attempts to restore reefs degraded from coral mining but coral transplantation has not been cost-effective. Given the large number of unoccupied Maldivian islands (nearly 1000), prospects for tourism and other forms of development seem quite favourable, though more attention should be focused on carrying capacity. A critical challenge for the Maldives will be economic development that does not limit important future coastal uses, which could happen unexpectedly following incremental use and unrecognised environmental deterioration. If incidences of coral bleaching (as witnessed in 1998) are linked to global trends in temperature increase, then more serious problems are likely to arise. These are outside the scope of national reef resource managers and planners. However, healthy reefs are likely to better withstand adverse effects of global events than reefs degraded by the effects of local human activities. This may well become an increasingly important factor influencing the sustainability of reef uses on low-lying islands such as the Maldives.",NA,2000.4539,excluded,"Exclude because while mention of international legislation is included, it is vague as to what the action/threat actually is"
Coral bleaching under unconventional scenarios of climate warming and ocean acidification,"Kwiatkowski, Lester and Cox, Peter and Halloran, Paul R. and Mumby, Peter J. and Wiltshire, Andy J.",2015,Nature Climate Change,"Elevated sea surface temperatures have been shown to cause mass coral bleaching(1-3). Widespread bleaching, affecting >90\% of global coral reefs and causing coral degradation, has been projected to occur by 2050 under all climate forcing pathways adopted by the IPCC for use within the Fifth Assessment Report4,5. These pathways include an extremely ambitious pathway aimed to limit global mean temperature rise to 2 degrees C (ref. 6; Representative Concentration Pathway 2.6-RCP2.6), which assumes full participation in emissions reductions by all countries, and even the possibility of negative emissions(7). The conclusions drawn from this body of work, which applied widely used algorithms to estimate coral bleaching(8), are that we must either accept that the loss of a large percentage of the world's coral reefs is inevitable, or consider technological solutions to buy those reefs time until atmospheric CO2 concentrations can be reduced. Here we analyse the potential for geoengineering, through stratospheric aerosol-based solar radiation management (SRM), to reduce the extent of global coral bleaching relative to ambitious climate mitigation. Exploring the common criticism of geoengineering-that ocean acidification and its impacts will continue unabated-we focus on the sensitivity of results to the aragonite saturation state dependence of bleaching. We do not, however, address the additional detrimental impacts of ocean acidification on processes such as coral calcification(9,10) that will further determine the benefit to corals of any SRM-based scenario. Despite the sensitivity of thermal bleaching thresholds to ocean acidification being uncertain(11,12), stabilizing radiative forcing at 2020 levels through SRM reduces the risk of global bleaching relative to RCP2.6 under all acidification-bleaching relationships analysed.",Environmental Sciences \& Ecology; Meteorology \& Atmospheric Sciences,2015.6048,excluded,
