"title","author","year","journal","abstract","research_areas","label","screened_abstracts","notes"
"Development of environmental impact monitoring protocol for offshore carbon capture and storage (CCS): A biological perspective","Kim, H. and Kim, Y.H. and Kang, S.-G. and Park, Y.-G.","2016","Environmental Impact Assessment Review","Offshore geologic storage of carbon dioxide (CO2), known as offshore carbon capture and sequestration (CCS), has been under active investigation as a safe, effective mitigation option for reducing CO2 levels from anthropogenic fossil fuel burning and climate change. Along with increasing trends in implementation plans and related logistics on offshore CCS, thorough risk assessment (i.e. environmental impact monitoring) needs to be conducted to evaluate potential risks, such as CO2 gas leakage at injection sites. Gas leaks from offshore CCS may affect the physiology of marine organisms and disrupt certain ecosystem functions, thereby posing an environmental risk. Here, we synthesize current knowledge on environmental impact monitoring of offshore CCS with an emphasis on biological aspects and provide suggestions for better practice. Based on our critical review of preexisting literatures, this paper: 1) discusses key variables sensitive to or indicative of gas leakage by summarizing physico-chemical and ecological variables measured from previous monitoring cruises on offshore CCS; 2) lists ecosystem and organism responses to a similar environmental condition to CO2 leakage and associated impacts, such as ocean acidification and hypercapnia, to predict how they serve as responsive indicators of short- and long-term gas exposure, and 3) discusses the designs of the artificial gas release experiments in fields and the best model simulation to produce realistic leakage scenarios in marine ecosystems. Based on our analysis, we suggest that proper incorporation of biological aspects will provide successful and robust long-term monitoring strategies with earlier detection of gas leakage, thus reducing the risks associated with offshore CCS. Â© 2015 Elsevier Inc.",NA,"2016.871",NA,""
"Securing ocean benefits for society in the face of climate change","Ruckelshaus, M. and Doney, S. C. and Galindo, H. M. and Barry, J. P. and Chan, F. and Duffy, J. E. and English, C. A. and Gaines, S. D. and Grebmeier, J. M. and Hollowed, A. B. and Knowlton, N. and Polovina, J. and Rabalais, N. N. and Sydeman, W. J. and Talley, L. D.","2013","Marine Policy","Benefits humans rely on from the ocean - marine ecosystem services - are increasingly vulnerable under future climate. This paper reviews how three valued services have, and will continue to, shift under climate change: (1) capture fisheries, (2) food from aquaculture, and (3) protection from coastal hazards such as storms and sea-level rise. Climate adaptation planning is just beginning for fisheries, aquaculture production, and risk mitigation for coastal erosion and inundation. A few examples are highlighted, showing the promise of considering multiple ecosystem services in developing approaches to adapt to sea-level rise, ocean acidification, and rising sea temperatures. Ecosystem-based adaptation in fisheries and along coastlines and changes in aquaculture practices can improve resilience of species and habitats to future environmental challenges. Opportunities to use market incentives - such as compensation for services or nutrient trading schemes - are relatively untested in marine systems. Relocation of communities in response to rising sea levels illustrates the urgent need to manage human activities and investments in ecosystems to provide a sustainable flow of benefits in the face of future climate change. (C) 2013 Elsevier Ltd. All rights reserved.","Environmental Sciences \& Ecology; International Relations","2013.276",NA,""
"Ecological performance of construction materials subject to ocean climate change","Davis, Kay L. and Coleman, Melinda A. and Connell, Sean D. and Russell, Bayden D. and Gillanders, Bronwyn M. and Kelaher, Brendan P.","2017","Marine Environmental Research","Artificial structures will be increasingly utilized to protect coastal infrastructure from sea-level rise and storms associated with climate change. Although it is well documented that the materials comprising artificial structures influence the composition of organisms that use them as habitat, little is known about how these materials may chemically react with changing seawater conditions, and what effects this will have on associated biota. We investigated the effects of ocean warming, acidification, and type of coastal infrastructure material on algal turfs. Seawater acidification resulted in greater covers of turf, though this effect was counteracted by elevated temperatures. Concrete supported a greater cover of turf than granite or high-density polyethylene (HDPE) under all temperature and pH treatments, with the greatest covers occurring under simulated ocean acidification. Furthermore, photosynthetic efficiency under acidification was greater on concrete substratum compared to all other materials and treatment combinations. These results demonstrate the capacity to maximise ecological benefits whilst still meeting local management objectives when engineering coastal defense structures by selecting materials that are appropriate in an ocean change context. Therefore, mitigation efforts to offset impacts from sea-level rise and storms can also be engineered to alter, or even reduce, the effects of climatic change on biological assemblages. (C) 2017 Elsevier Ltd. All rights reserved.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology; Toxicology","2017.6085","selected",""
"Adaptation to climate change-related ocean acidification: An adaptive governance approach","Greenhill, Lucy and Kenter, Jasper O. and Dannevig, Halvor","2020","Ocean \& Coastal Management","Climate change-driven ocean acidification (OA) is causing rapid change to global ecosystems and poses a significant threat to marine life. However, predicting ecosystem effects remains highly uncertain and governance responses to OA are not yet forthcoming. Adaptive governance can provide a means to deal with this uncertainty and we consider its application to the polycentric governance of adaptation responses to OA in Scotland, focussing on the aquaculture industry as a vulnerable sector. A workshop was used to develop potential responses to OA and to gain information about present and potential capacity for adaptive governance at national and regional levels. Scottish legislation, policy and planning documents were subsequently analysed to enable description of how governance and management arrangements constrain or enable adaptation responses. Legislative and policy analysis indicates convergence across emerging mechanisms in support of adaptive governance and identified interventions. Recent advances in climate change adaptation in Scotland promotes integration of adaptation into wider Scottish Government policy development and functions, based on iterative and collaborative processes across scales. Alongside this, new models of coastal and marine governance, including a partnership-led regional marine planning process and devolution of seabed management rights under Crown Estate Scotland, seek to advance new models of locally-led and learning-based planning and management which can support adaptation responses. However, adaptation measures at operational scale requires flexibility in the aquaculture licensing regime which is currently of low adaptive capacity. Further, expansion of the industry faces social and ecological constraints which limit spatial measures, and are complicated by uncertainty in predicting local OA effects. Expanding the use of holistic and co-operative management tools such as Aquaculture Management Areas could support adaptation across wider spatial scales. Better integration across policy and planning instruments is also needed to enhance adaptive capacity, including between climate change adaptation, marine planning and aquaculture planning and management. This could be enabled by establishing links between existing and proposed collaborative groups to enhance development of adaptation responses and through co-ordination of monitoring and review processes to promote learning across scales.","Oceanography; Water Resources","2020.22","selected",""
"Observed and Projected Impacts of Climate Change on Marine Fisheries, Aquaculture, Coastal Tourism, and Human Health: An Update","Weatherdon, Lauren V. and Magnan, Alexandre K. and Rogers, Alex D. and Sumaila, U. Rashid and Cheung, William W. L.","2016","Frontiers In Marine Science","The Intergovernmental Panel on Climate Change (IPCC) Fifth Assessment Report (AR5) states that climate change and ocean acidification are altering the oceans at a rate that is unprecedented compared with the recent past, leading to multifaceted impacts on marine ecosystems, associated goods and services, and human societies. AR5 underlined key uncertainties that remain regarding how synergistic changes in the ocean are likely to affect human systems, and how humans are likely to respond to these events. As climate change research has accelerated rapidly following AR5, an updated synthesis of available knowledge is necessary to identify emerging evidence, and to thereby better inform policy discussions. This paper reviews the literature to capture corroborating, conflicting, and novel findings published following the cut-off date for contribution to AR5. Specifically, we highlight key scientific developments on the impacts of climate-induced changes in the ocean on key socioeconomic sectors, including fisheries, aquaculture, and tourism. New evidence continues to support a climate-induced redistribution of benefits and losses at multiple scales and across coastal and marine socio-ecological systems, partly resulting from species and ecosystem range shifts and changes in primary productivity. New efforts have been made to characterize and value ecosystem services in the context of climate change, with specific relevance to ecosystem-based adaptation. Recent studies have also explored synergistic interactions between climatic drivers, and have found strong variability between impacts on species at different life stages. Although climate change may improve conditions for some types of freshwater aquaculture, potentially providing alternative opportunities to adapt to impacts on wild capture fisheries, ocean acidification poses a risk to shellfish fisheries and aquaculture. The risk of increased prevalence of disease under warmer temperatures is uncertain, and may detrimentally affect human health. Climate change may also induce changes in tourism flows, leading to substantial geospatial shifts in economic costs and benefits associated with tourism revenue and coastal infrastructure protection and repairs. While promising, ecosystem based coastal adaptation approaches are still emerging, and require an improved understanding of key ecosystem services, and values for coastal and build decision communities in order to assess risk, aid coastal development planning, support systems.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2016.542",NA,""
"Ecological engineering of artificial oyster reefs to enhance carbon sequestration via the algae-oyster complex","Hall, S.G. and Risinger, J. and Lutz, A. and Farlow, J.","2011","American Society Of Agricultural And Biological Engineers Annual International Meeting 2011, Asabe 2011","Ecological engineering of bioengineered reef systems has been shown useful in reducing or reversing erosion in shallow estuarine systems, reducing wave energy, producing food, enhancing habitat, and, coupled with natural solar energy gatherers such as algae, sequestering carbon in a sustainable fashion. Use of biological organism complexes such as algae and oysters to sequester carbon can provide a sustainable solar based solution for carbon capture and storage (CCS) to mitigate the risks of climate change. On a carbon per time per surface area basis, these reefs can be orders of magnitude more effective than grass based systems and significantly more effective than some tree based systems. Concerns over ocean acidification also suggest removal of carbon from the ocean. However, oysters alone are animals which are net producers of carbon dioxide, whereas oysters coupled with algae can be net long term carbon sequesterers, therefore the net carbon sequestration potential of the Eastern Oyster Crassostrea virginica with algae species. A system was designed to assess growth of both algae and oysters in a completely closed system. Relevant parameters include CO2 and O2 in air and water; shell carbon sequestration, wet and dry biomass, net algae concentrations, and pH. Results include quantification of carbon sequestered in various normalized formats and suggest the algae-oyster complex provides significant long term sustainable carbon sequestration potential. Recent moderate sized projects (meters to kilometers; kiloton size basis) are being monitored to assess results on a larger scale and larger projects (multikilometer, megaton mass basis) are proposed. A brief review of these projects shows the potential for scaleability of such ecological engineering techniques.",NA,"2011.9303","selected",""
"A review of interventions proposed to abate impacts of ocean acidification on coral reefs","Albright, Rebecca and Cooley, Sarah","2019","Regional Studies In Marine Science","Coral reefs experiencing ocean acidification (OA) are likely to recover much more slowly from damage caused by acute events such as mass bleaching because OA slows coral reef growth and reproduction. To maintain reefs in a net growth or net-neutral condition, curbing the impact of OA is therefore necessary. A variety of mitigation and adaptation strategies have been proposed to abate OA impacts on reefs. However, detailed guidance for managers on the types, effectiveness, or costs of different local interventions to address OA is scarce. To advance the discussion about available interventions, this review explores and compares mitigation and adaptation techniques that have been proposed to abate OA impacts on coral reefs. We focus primarily on four categories of interventions intended to address different ecosystem service changes: phytoremediation, chemical remediation, reef restoration, and assisted evolution. We briefly touch on traditional restoration methods like marine protected areas (MPAs) and reducing secondary sources of stress. Of the techniques reviewed, most are costly and do not scale at the same pace as global reef loss. Nor do they address the root cause of OA, global carbon emissions. That said, intervention should not be an all or nothing approach; some techniques may be worth implementing at smaller scales in a coordinated way. Working to save pieces of ecosystems and buying time may help ensure that there is more to rebuild from in the future. Despite the seemingly high price tag of many of these techniques, given the potential value of regained ecosystem services, net gains may exceed implementation costs. It is certain, however, from the limited reach of coral reef interventions, that they must be undertaken as part of a suite of global-scale interventions including atmospheric CO2 reduction to preserve coral reef ecosystem function and benefits to humanity. (C) 2019 Elsevier B.V. All rights reserved.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2019.849","selected",""
"The Role of Social-Ecological Resilience in Coastal Zone Management: A Comparative Law Approach to Three Coastal Nations","Garmestani, Ahjond and Craig, Robin K. and Gilissen, Herman Kasper and McDonald, Jan and Soininen, Niko and van Doorn-Hoekveld, Willemijn J. and van Rijswick, Helena F. M. W.","2019","Frontiers In Ecology And Evolution","Around the globe, coastal communities are increasingly coping with changing environmental conditions as a result of climate change and ocean acidification, including sea level rise, more severe storms, and decreasing natural resources and ecosystem services. A natural adaptation response is to engineer the coast in a perilous and often doomed attempt to preserve the status quo. In the long term, however, most coastal nations will need to transition to approaches based on ecological resilience-that is, to coastal zone management that allows coastal communities to absorb and adapt to change rather than to resist it-and the law will be critical in facilitating this transition. Researchers are increasingly illuminating law's ability to promote social-ecological resilience to a changing world, but this scholarship-mostly focused on U.S. law-has not yet embraced its potential role in helping to create new international norms for social-ecological resilience. Through its comparison of coastal zone management in Australia, Finland, and the Netherlands, this article demonstrates that a comparative law approach offers a fruitful expansion of law-and-resilience research, both by extending this research to other countries and, more importantly, by allowing scholars to identify critical variables, or variable constellations associated with countries' decisions to adopt laws designed to promote social-ecological resilience and to identify mechanisms that allow for a smoother transition to this approach. For example, our comparison demonstrates, among other things, that countries can adopt coastal zone management techniques that integrate social-ecological resilience without fully abandoning more traditional engineering approaches to adapt to environmental change and its impacts.","Environmental Sciences \& Ecology","2019.607",NA,""
"Taking Action Against Ocean Acidification: A Review of Management and Policy Options","Bille, Raphael and Kelly, Ryan and Biastoch, Arne and Harrould-Kolieb, Ellycia and Herr, Dorothee and Joos, Fortunat and Kroeker, Kristy and Laffoley, Dan and Oschlies, Andreas and Gattuso, Jean-Pierre","2013","Environmental Management","Ocean acidification has emerged over the last two decades as one of the largest threats to marine organisms and ecosystems. However, most research efforts on ocean acidification have so far neglected management and related policy issues to focus instead on understanding its ecological and biogeochemical implications. This shortfall is addressed here with a systematic, international and critical review of management and policy options. In particular, we investigate the assumption that fighting acidification is mainly, but not only, about reducing CO2 emissions, and explore the leeway that this emerging problem may open in old environmental issues. We review nine types of management responses, initially grouped under four categories: preventing ocean acidification; strengthening ecosystem resilience; adapting human activities; and repairing damages. Connecting and comparing options leads to classifying them, in a qualitative way, according to their potential and feasibility. While reducing CO2 emissions is confirmed as the key action that must be taken against acidification, some of the other options appear to have the potential to buy time, e.g. by relieving the pressure of other stressors, and help marine life face unavoidable acidification. Although the existing legal basis to take action shows few gaps, policy challenges are significant: tackling them will mean succeeding in various areas of environmental management where we failed to a large extent so far.","Environmental Sciences \& Ecology","2013.10152","selected",""
"Organic matter processing in a [simulated] offshore wind farm ecosystem in current and future climate and aquaculture scenarios","Voet, H.E.E. and Vlaminck, E. and Van Colen, C. and BodÃ©, S. and Boeckx, P. and Degraer, S. and Moens, T. and Vanaverbeke, J. and Braeckman, U.","2023","Science Of The Total Environment","The rapid development of blue economy and human use of offshore space triggered the concept of co-location of marine activities and is causing diverse local pressures on the environment. These pressures add to, and interact with, global challenges such as ocean acidification and warming. This study investigates the combined pressures of climate change and the planned co-location of offshore wind farm (OWF) and aquaculture zones on the carbon flow through epifaunal communities inhabiting wind turbines in the North Sea. A 13C-labelled phytoplankton pulse-chase experiment was performed in mesocosms (4 m3) holding undisturbed hard-substrate (HS) communities, natural sediment with infauna, and mobile invertebrate predators. Carbon assimilation was quantified under current and predicted future-climate conditions (+3 Â°C and âˆ’0.3 pH units), as well as a future-climate co-use scenario with blue mussel (Mytilus edulis) aquaculture. Climate change induced an increase in macrofaunal carbon assimilation as well as an organic enrichment of underlying sediments. Dynamic (non-)trophic links between M. edulis and other HS epifauna resulted in shifts among the species contributing most to the phytoplankton-derived carbon flow across climate scenarios. Increased inter- and intraspecific resource competition in the presence of M. edulis aquaculture prevented a large increase in the total assimilation of phytoplankton by HS fauna. Lower individual carbon assimilation rates by both mussels and other epifauna suggest that if filter capacity by HS epifauna would approach renewal by advection/mixing, M. edulis individuals would likely grow to a smaller-than-desired commercial size. In the same scenario, benthic organic carbon mineralisation was significantly boosted due to increased organic matter deposition by the aquaculture set-up. Combining these results with in situ OWF abundance data confirmed M. edulis as the most impactful OWF AHS species in terms of (total) carbon assimilation as well as the described stress responses due to climate change and the addition of bivalve aquaculture. Â© 2022 The Authors",NA,"2023.550","selected",""
