"title","author","year","journal","abstract","research_areas","label","screened_abstracts","notes"
"Effects of established offshore wind farms on energy flow of coastal ecosystems: A case study of the Rudong offshore wind farms in China","Wang, Junjie and Zou, Xinqing and Yu, Wenwen and Zhang, Dongju and Wang, Teng","2019","Ocean \& Coastal Management","To assess the impact of offshore wind farms (OWFs) on the structure and energy flow of coastal ecosystems, Ecopath models of the Jiangsu coastal ecosystem (JCE) based on biological field data collected before and after the establishment of the Rudong OWFs in 2007 and 2015, respectively, were constructed and compared. The results indicated that after OWF construction, detritus, phytoplankton, zooplankton, anchovies, and some benthic fish were positively impacted. The increased primary production and detritus resulted in the increased food supply for zooplankton, which made it possible for planktivorous species (particularly anchovies) to be fed. Consequently, the biomass and production of some benthic fish increased, which indicates a potential reef effect. Other groups with decreased biomasses and productions may have been negatively impacted by the OWFs. Herbivory flows dominated the pre- and post-construction JCE despite their low transfer efficiencies; however, the proportion of detritivory flow increased after OWF construction, and this was especially prominent at high trophic levels. The post-construction JCE was immature with lower system connectivity, trophic flow utilisation, and transfer efficiency. However, the ecosystem tended to develop towards higher maturity with higher energy throughput, ecosystem activity, and recycling capability.","Oceanography; Water Resources","2019.15865","selected",""
"Livestock and Aquaculture Management for Climate-Smart Agriculture","Bhattacharyya, P. and Pathak, H. and Pal, S.","2020","Green Energy And Technology","The livestock and aquaculture sectors are to be managed efficiently to ensure food security under changing climatic scenarios. The changing climate would pose a challenge to the livestock sector due to adverse impact on fodder production, water scarcity, higher disease and pest attack, poor nutritional quality of fodder crops, and reduction in animal reproduction efficiency. In the future, these sectors would be further faced with challenges of land and water scarcity that would be aggravated under changing climatic conditions. In general, the increase in temperature will lead to reduction in feed intake, reproduction ability, sperm count, conception rate, and ultimately high mortality rate. The livestock breeding method should focus on the survival of livestock under harsh conditions, such as nutrition deficiency, heat tolerance, and resistance to pests, parasites, and diseases. Integrated management of water, soil, and plant resources will increase input use efficiency, and favor climate change adaptation and sustain productivity. The mixed system of livestock management offers multiple benefits and better adaptation to climate change by improving crop and livestock production and the reduction of greenhouse gas emissions. Replacement of livestock species, integrated livestock farming systems are the need of the hour. Climate change-induced sea-level rise would bring new environmental conditions for coastal fisheries and aquaculture. The best adaptation method for these sectors under changing climate could be diversification in production systems. A diversified system is more tolerant to temperature and water stress, and also to pest and disease attacks. The adaptation options are broadly classified as diet based, genetic-management, relocation, use of information and communication technology, etc. Moreover, the vulnerability of these sectors is to be reduced and the resilience of communities involved in managing these sectors should be strengthened. Â© 2020, The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.",NA,"2020.19814","excluded",""
"Overcoming restoration paradigms: value of the historical record and metapopulation dynamics in native oyster restoration","Lipcius, Romuald N. and Burke, Russell P. and McCulloch, Danielle N. and Schreiber, Sebastian J. and Schulte, David M. and Seitz, Rochelle D. and Shen, Jian","2015","Frontiers In Marine Science","Restoration strategies for native oyster populations rely on multiple sources of information, which often conflict due to time- and space-varying patterns in abundance and distribution. For instance, strategies based on population connectivity and disease resistance can differ, and extant and historical records of abundance and distribution are often at odds, such that the optimal strategy is unclear and valuable restoration sites may be excluded from consideration. This was the case for the Lynnhaven River subestuary of lower Chesapeake Bay, which was deemed unsuitable for Eastern Oyster (Crassostrea virginica) restoration based on physical conditions, disease challenge, and extant oyster abundance. Consequently, we (i) evaluated previously unknown historical data from the 1800s, (ii) quantified extant oyster recruitment and abundance, physical conditions, and disease presence on constructed restoration reefs and alternative substrates, and (iii) assessed simulations from biophysical models to identify potential restoration sites in the metapopulation. The collective data distinguished numerous restoration sites (i) in the polyhaline zone (salinity 18.4-22.2) where disease resistance is evolving, (ii) where oysters were abundant in the late 1800s-early 1900s, (iii) of recent high recruitment, abundance and survival, despite consistent and elevated disease challenge, and (iv) interconnected as a metapopulation via larval dispersal. Moreover, a network of constructed restoration reefs met size structure, abundance and biomass standards of restoration success. These findings demonstrate that assumptions about the suitability of sites for oyster restoration based on individual processes can be severely flawed, and that in-depth examination of multiple processes and sources of information are required for oyster reef restoration plans to maximize success. We use these findings and previous information to recommend a strategy for successful restoration of subtidal oyster reefs throughout the range of the Eastern Oyster.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2015.9143",NA,""
"A decade of coral biobanking science in Australia-transitioning into applied reef restoration","Hobbs, Rebecca J. and O'Brien, Justine K. and Bay, Line K. and Severati, Andrea and Spindler, Rebecca and Henley, E. Michael and Quigley, Kate M. and Randall, Carly J. and van Oppen, Madeleine J. H. and Carter, Virginia and Zuchowicz, Nikolas and Hagedorn, Mary and Daly, Jonathan","2022","Frontiers In Marine Science","Active restoration or intervention programs will be required in the future to support the resilience and adaptation of coral reef ecosystems in the face of climate change. Selective propagation of corals ex situ can help conserve keystone species and the ecosystems they underpin; cross-disciplinary research and communication between science and industry are essential to this success. Zoos and aquaria have a long history of managing ex situ breed-for-release programs and have led the establishment of wildlife biobanks (collections of cryopreserved living cells) along with the development of associated reproductive technologies for their application to wildlife conservation. Taronga Conservation Society Australia's CryoDiversity Bank includes cryopreserved coral sperm from the Great Barrier Reef, which represents the largest repository from any reef system around the globe. This paper presents results from an inventory review of the current collection. The review highlighted the skew toward five Acropora species and the necessity to increase the taxonomic diversity of the collection. It also highlighted the need to increase geographic representation, even for the most well represented species. The inventory data will inform Taronga's future research focus and sampling strategy to maximize genetic variation and biodiversity within the biobank and provide a test case for other practitioners implementing biobanking strategies for coral conservation around the world. Through co-investment and collaboration with research partners over the next decade, Taronga will prioritize and resource critical applied research and expand biobanking efforts to assist interventions for reef recovery and restoration.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2022.6313","selected",""
"FROM MICROBES TO PEOPLE: TRACTABLE BENEFITS OF NO-TAKE AREAS FOR CORAL REEFS","Graham, Nicholas A. J. and Ainsworth, Tracy D. and Baird, Andrew H. and Ban, Natalie C. and Bay, Line K. and Cinner, Joshua E. and De Freitas, Debora M. and Diaz-Pulido, Guillermo and Dornelas, Maria and Dunn, Simon R. and Fidelman, Pedro I. J. and Foret, Sylvain and Good, Tatjana C. and Kool, Johnathan and Mallela, Jennie and Penin, Lucie and Pratchett, Morgan S. and Williamson, David H.","2011","NANA","The number of no-take marine protected areas (here referred to as no-take areas, NTAs) on coral reefs has increased considerably in recent decades. Coincident with accelerating degradation of coral reefs, expectations of the benefits that NTAs can provide for coastal societies and sustainability of marine ecosystems has grown. These include increasing abundance of reef organisms both inside and outside NTAs, protecting key ecosystem functions, and providing social and economic benefits through improved fisheries and tourism. However, there is a lack of convincing evidence for many of these expectations. This is the first attempt to synthesize all potential costs and benefits of coral reef NTAs and critically examine evidence of their impacts on both ecosystems and societies. NTAs with high compliance consistently increase the diversity, density and biomass of exploited reef fishes and certain groups of motile invertebrates within their boundaries and have benefits for reef-associated tourism. Some NTAs provide small increases in the abundance of corals and decreases in macroalgal cover. The effects of NTAs on genetic diversity and connectivity among meta-populations are variable or as yet unquantified. There is limited evidence of NTAs providing social benefits through increased fishery yields and tourism revenue. There are examples of both positive and negative effects on social well-being. Finally, sharks, marine megafauna and microbial communities showed few tangible benefits from NTAs. Substantial gaps in the science of coral reef NTAs remain, especially in their capacity to provide socioeconomic benefits. A crucial research priority is understanding how the cumulative effects of climate change will influence the various benefits that NTAs provide. To be effective, NTAs must be used in conjunction with a range of other management tools and applied according to local environmental and societal contexts.","Marine \& Freshwater Biology; Oceanography","2011.6662","selected",""
"Assessing the vulnerability of the marine bird community in the western North Sea to climate change and other anthropogenic impacts","Burthe, Sarah J. and Wanless, Sarah and Newell, Mark A. and Butler, Adam and Daunt, Francis","2014","Marine Ecology Progress Series","Ocean warming and anthropogenic activities such as fishing, shipping and marine renewable developments are affecting marine top predators. Research has focussed on the impacts of single stressors on single species, yet understanding cumulative effects of multiple stressors on communities is vital for effective conservation management. We studied a marine bird community (45 species; 11 families) that used the Forth and Tay region of the North Sea for breeding, overwintering or migration between 1980 and 2011. Local sea surface temperature (SST) increased significantly over this period, with concomitant changes in lower trophic levels. Simultaneously, the region has been subject to fishing pressure and shipping disturbance and is a priority area for renewable energy developments. We used colony-based and at-sea data to quantitatively assess relationships between SST and counts, productivity and survival of 25 species for which sufficient data were available for analysis. For the remaining species, we applied a qualitative approach using published population trends, published climate relationships and foraging sensitivity. In total, 53\% of species showed negative relationships with SST. Trends in counts and demography were combined with climate vulnerability to give an index of population concern to future climate warming, and 44\% of species were classified as high or very high concern, notably cormorants, grebes, skuas, shearwaters, terns and auks, as well as species breeding in the region. Qualitative assessments of vulnerability to fisheries, pollutants, disturbance (including introduced predators), marine renewables and climate found that 93\% of species were vulnerable to >= 2 threats, and 58\% to >= 4. Our results indicate that the majority of birds in this region of the North Sea face an uncertain future, potentially threatening the resilience of this important marine bird community.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology; Oceanography","2014.2128","selected",""
"Reconciling biodiversity conservation and widespread deployment of renewable energy technologies in the UK","Gove, B. and Williams, L.J. and Beresford, A.E. and Roddis, P. and Campbell, C. and Teuten, E. and Langston, R.H.W. and Bradbury, R.B.","2016","Plos One","Renewable energy will potentially make an important contribution towards the dual aims of meeting carbon emission reduction targets and future energy demand. However, some technologies have considerable potential to impact on the biodiversity of the environments in which they are placed. In this study, an assessment was undertaken of the realistic deployment potential of a range of renewable energy technologies in the UK, considering constraints imposed by biodiversity conservation priorities. We focused on those energy sources that have the potential to make important energy contributions but which might conflict with biodiversity conservation objectives. These included field-scale solar, bioenergy crops, wind energy (both onshore and offshore), wave and tidal stream energy. The spatially-explicit analysis considered the potential opportunity available for each technology, at various levels of ecological risk. The resultant maps highlight the energy resource available, physical and policy constraints to deployment, and ecological sensitivity (based on the distribution of protected areas and sensitive species). If the technologies are restricted to areas which currently appear not to have significant ecological constraints, the total potential energy output from these energy sources was estimated to be in the region of 5,547 TWh/yr. This would be sufficient to meet projected energy demand in the UK, and help to achieve carbon reduction targets. However, we highlight two important caveats. First, further ecological monitoring and surveillance is required to improve understanding of wildlife distributions and therefore potential impacts of utilising these energy sources. This is likely to reduce the total energy available, especially at sea. Second, some of the technologies under investigation are currently not deployed commercially. Consequently this potential energy will only be available if continued effort is put into developing these energy sources/technologies, to enable realisation of their full potential. Â© 2016 Gove et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",NA,"2016.3642","selected",""
"Aspects of Restoration for estuarine habitats following spills of oil and petroleum-derived substances","Hinson, M.O., Jr.","1972","Proceedings Of The Annual Offshore Technology Conference","With increasing use of offshore and estuarine facilities for production, handling, and transportation of refined and crude oil products, the potential for ecologically-destructive spillage is greatly enhanced. Restoration of damaged habitats previously has been limited to mechanical and chemical cleanup, with biological devastation left to natural recovery. However, the long time periods necessary to achieve successful ecological recovery must be shortened to allow for maximum utilization of local sport and commercial fisheries, wildlife and waterfowl resources, and water-oriented recreation. Estuarine habitats may be greatly impaired by large quantities of spilled oil due to the toxic aromatics and water-soluble fractions, emulsification of oil, and adsorption of oil into sediments. High initial mortality may completely eliminate sensitive benthic and intertidal faunas, or, if incomplete, drastically alter the existing species diversity and community stability. Repopulation will be hindered by lack of adequate food resources, residual sediment toxicity, lack of clean substrate for larval attachment, and the seasonal abundance of immigrating juvenile and larval forms. Actual restocking of recently captured or cultivated organisms may become necessary in areas of greatest impact, such as spawning and nursery grounds. Certain species, i.e. penaeid shrimp post-larvae, oysters, blue crabs, and various estuarine fish, may be obtainable through private companies and federal, state, or university fishery labs, particularly those involved in mariculture research. Direct additions of selected organisms may circumvent various successional stages in the recovery process, and restore estuarine ecosystem balance more quickly. Depressions in future landings of commercially valuable crustaceans, shellfish, and finfish may also be minimized due to the timely enlargement of potential breeding and seed stock. Â© 1972 Proceedings of the Annual Offshore Technology Conference.",NA,"1972.2154","excluded",""
"Coral husbandry for ocean futures: leveraging abiotic factors to increase survivorship, growth, and resilience in juvenile Montipora capitata","Hancock, Joshua R. and Barrows, Andrew R. and Roome, Teagan C. and Huffmyer, Ariana S. and Matsuda, Shayle B. and Munk, Ninah J. and Rahnke, Sophia A. and Drury, Crawford","2021","Marine Ecology Progress Series","Reef restoration via direct outplanting of sexually propagated juvenile corals is a key strategy in preserving coral reef ecosystem function in the face of global and local stressors (e.g. ocean warming). To advance our capacity to scale and maximize the efficiency of restoration initiatives, we examined how abiotic conditions (i.e. larval rearing temperature, substrate condition, light intensity, and flow rate) interact to enhance post-settlement survival and growth of sexually propagated juvenile Montipora capitata. Larvae were reared at 3 temperatures (high: 28.9 degrees C, ambient: 27.2 degrees C, low: 24.5 degrees C) for 72 h during larval development, and were subsequently settled on aragonite plugs conditioned in seawater (1 or 10 wk) and raised in different light and flow regimes. These juvenile corals underwent a natural bleaching event in Kane'ohe Bay, O'ahu, Hawai'i (USA), in summer 2019, allowing us to opportunistically measure bleaching response in addition to survivorship and growth. This study demonstrates how leveraging light and flow can increase the survivorship and growth of juvenile M. capitata. In contrast, larval preconditioning and substrate conditioning had little overall effect on survivorship, growth, or bleaching response. Importantly, there was no optimal combination of abiotic conditions that maximized survival and growth in addition to bleaching tolerances. This study highlights the ability to tailor sexual reproduction for specific restoration goals by addressing knowledge gaps and incorporating practices that could improve resilience in propagated stocks.","Environmental Sciences \& Ecology; Marine \& Freshwater Biology; Oceanography","2021.554","selected",""
"Machine Learning for the Fast and Accurate Assessment of Fitness in Coral Early Life History","Macadam, Alex and Nowell, Cameron J. and Quigley, Kate","2021","Remote Sensing","As coral reefs continue to degrade globally due to climate change, considerable effort and investment is being put into coral restoration. The production of coral offspring via asexual and sexual reproduction are some of the proposed tools for restoring coral populations and will need to be delivered at scale. Simple, inexpensive, and high-throughput methods are therefore needed for rapid analysis of thousands of coral offspring. Here we develop a machine learning pipeline to rapidly and accurately measure three key indicators of coral juvenile fitness: survival, size, and color. Using machine learning, we classify pixels through an open-source, user-friendly interface to quickly identify and measure coral juveniles on two substrates (field deployed terracotta tiles and experimental, laboratory PVC plastic slides). The method's ease of use and ability to be trained quickly and accurately using small training sets make it suitable for application with images of species of sexually produced corals without existing datasets. Our results show higher accuracy of survival for slides (94.6\% accuracy with five training images) compared to field tiles measured over multiple months (March: 77.5\%, June: 91.3\%, October: 97.9\% accuracy with 100 training images). When using fewer training images, accuracy of area measurements was also higher on slides (7.7\% average size difference) compared to tiles (24.2\% average size difference for October images). The pipeline was 36x faster than manual measurements. The slide images required fewer training images compared to tiles and we provided cut-off guidelines for training for both substrates. These results highlight the importance and power of incorporating high-throughput methods, substrate choice, image quality, and number of training images for measurement accuracy. This study demonstrates the utility of machine learning tools for scalable ecological studies and conservation practices to facilitate rapid management decisions for reef protection.","Environmental Sciences \& Ecology; Geology; Remote Sensing; Imaging Science \& Photographic Technology","2021.6087","selected",""
