"title","author","year","journal","abstract","research_areas","label","screened_abstracts","notes"
"Effect of marine heat waves on carbon metabolism, optical characterization, and bioavailability of dissolved organic carbon in coastal vegetated communities","Egea, Luis G. and Jimenez-Ramos, Rocio and Romera-Castillo, Cristina and Casal-Porras, Isabel and Bonet-Melia, Paula and Yamuza-Magdaleno, Alba and Cerezo-Sepulveda, Lucia and Perez-Llorens, Jose L. and Brun, Fernando G.",NA,"Limnology And Oceanography","Dissolved organic carbon (DOC) plays an essential role in the global marine carbon cycle, with coastal vegetated communities as important DOC producers. However, the ultimate fate of this DOC remains still largely unknown due to the lack of knowledge about its chemical composition and lability. Furthermore, global change could alter both DOC fluxes and its bioavailability, affecting the carbon sequestration capacity of coastal vegetated communities. This study explores, in two contrasting seasons (winter and summer), the effects of an in situ simulated marine heatwave on carbon metabolism and DOC fluxes produced by seagrass (Cymodocea nodosa) and macroalgae (Caulerpa prolifera) communities. In addition, the fluorescent characteristics and biodegradability of the dissolved organic matter released directly by the communities under such conditions are evaluated. Under marine heatwave conditions, a significant increase in net community production (NCP) in C. nodosa and a shift to negative DOC fluxes in C. prolifera were observed. In control treatments, the seagrass-dominated community produced a substantial amount of labile (between 44\% and 58\%) and recalcitrant DOC (between 42\% and 56\%), while C. prolifera community produced mainly recalcitrant DOC (between 64\% and 87\%). Therefore, this research revealed that temperature is an important factor determining the NCP in benthic communities and the chemical structure and bioavailability of DOC produced by these communities, since both communities tended to produce more humic-like and less bioavailable DOC with increasing temperature.","Marine \& Freshwater Biology; Oceanography","NA.217","selected","possible duplicate?"
"Diamond in the rough: Pursuing disaster justice in Surat, India","Verchick, Robert R. M.","2018","Environment And Planning E-nature And Space","Perhaps no country in the world is as vulnerable on so many fronts to climate change as India. With 7000 kilometers of coastline, the vast Himalayan glaciers, and nearly 70 million hectares of forests, India is especially vulnerable to warmer temperatures, erratic precipitation, higher seas, and swifter storms. Then there are India's cities, where all of these trends threaten public health and safety on a grand scale-portending heat waves, drought, thicker smog, coastal storms, and blown-out sewers. Yet, my travels on the subcontinent revealed glints of hope, cities thrown on the ropes by climate change, but effectively fighting back. One is Surat-India's bustling, no-nonsense city, near the Arabian Sea. There I spoke with city officials, business leaders, and public health experts. I perused the aeration basins of a water treatment plant, climbed the floodgates of a major river embankment, and threaded my way through a township built to replace a flood-prone slum. I even toured a diamond-polishing facility that turns out to be very relevant to this climate story. In sum, Surat is making impressive progress that other cities in the developing world can surely learn from. While the city seems poised for prosperity, its fortune depends on its ability to improve flood control, protect public health, and expand access to safe housing. Success in Surat requires disaster justice. Before entering the city, we will first examine the threat posed by climate change in the Global South and its relationship to disaster, along the way sorting out a series of justice-oriented concerns related to climate, disaster, and the environment. Because disaster justice emphasizes the role of unequal vulnerabilities among social groups, we will next consider the relationship between such social vulnerabilities and the concept of justice. We will see what other cities in the world might learn from India's Diamond Capital.","Environmental Sciences \& Ecology; Geography","2018.7409",NA,""
"Survivors of Climate Driven Abalone Mass Mortality Exhibit Declines in Health and Reproduction Following Kelp Forest Collapse","Rogers-Bennett, Laura and Klamt, Robert and Catton, Cynthia A.","2021","Frontiers In Marine Science","Marine ecosystems are vulnerable to climate driven events such as marine heatwaves yet we have a poor understanding of whether they will collapse or recover. Kelp forests are known to be susceptible, and there has been a rise in sea urchin barrens around the world. When temperatures increase so do physiological demands while food resources decline, tightening metabolic constraints. In this case study, we examine red abalone (Haliotis rufescens) looking at sublethal impacts and their prospects for recovery within kelp forests that have shifted to sea urchin barrens. Abalone are a recreationally fished species that once thrived in northern California's bull kelp forests but have recently suffered mass mortalities since the 2014-2016 marine heatwave. Quantitative data exist on the health and reproduction of abalone both prior to and after the collapse. The survivors of the mass mortality show a 2-year lag in body and gonad condition indices. After the lag, body and gonad indexes decreased substantially, as did the relationship between shell length and body weight. Production of mature eggs per female declined by 99\% (p < 0.001), and the number of eggs per gram of female body weight (2,984/g) declined to near zero (9/g). The number of males with sperm was reduced by 33\%, and the sperm abundance score was reduced by 28\% (p = 0.414). We observed that these reductions were for mature eggs and sperm while immature eggs and spermatids were still present in large numbers. In the lab, after reintroduction of kelp, weight gains were quickly lost following a second starvation period. This example illustrates how climate-driven declines in foundation species can suppress recovery of the system by impacting body condition and future reproduction of surviving individuals. Given the poor reproductive potential of the remaining abalone in northern California, coupled with ongoing mortality and low kelp abundances, we discuss the need to maintain the fishing moratorium and implement active abalone restoration measures. For fished species, such as abalone, this additional hurdle to recovery imposed by changes in climate is critical to understand and incorporate into resource management and restoration.</p>","Environmental Sciences \& Ecology; Marine \& Freshwater Biology","2021.8401","excluded",""
"Real-Time Environmental Monitoring for Aquaculture Using a LoRaWAN-Based IoT Sensor Network","Bates, Harvey and Pierce, Matthew and Benter, Allen","2021","Sensors","IoT-enabled devices are making it easier and cheaper than ever to capture in situ environmental data and deliver these data-in the form of graphical visualisations-to farmers in a matter of seconds. In this work we describe an aquaculture focused environmental monitoring network consisting of LoRaWAN-enabled atmospheric and marine sensors attached to buoys on Clyde River, located on the South Coast of New South Wales, Australia. This sensor network provides oyster farmers operating on the river with the capacity to make informed, accurate and rapid decisions that enhance their ability to respond to adverse environmental events-typically flooding and heat waves. The system represents an end-to-end approach that involves deploying a sensor network, analysing the data, creating visualisations in collaboration with farmers and delivering them to them in real-time via a website known as FarmDecisionTECH (R). We compared this network with previously available infrastructure, the results of which demonstrate that an in situ weather station was \& SIM;5 \& LCIRC;C hotter than the closest available real-time weather station (\& SIM;20 km away from Clyde River) during a summertime heat wave. Heat waves can result in oysters dying due to exposure if temperatures rise above 30 \& LCIRC;C for extended periods of time (such as heat waves), which will mean a loss in income for the farmers; thus, this work stresses the need for accurate in situ monitoring to prevent the loss of oysters through informed farm management practices. Finally, an approach is proposed to present high-dimensional datasets captured from the sensor network to oyster farmers in a clear and informative manner.","Chemistry; Engineering; Instruments \& Instrumentation","2021.13828","selected",""
"THERMAL DISCHARGE","List, E.J. and Howard, K.A. and Fry, F.E.J. and Fryer, J.J. and Coulter, C.G. and Guthrie, A. and Kirkwood, J.B. and Lamb, A.N. and Watson, K.S.","1972","NANA","Seventeen papers were presented at the conference, covering the influence of thermal power plant discharge on the aquatic ecosystem. Topics include thermal discharge and considerations for power plant siting, combined heat/power installations, hyperbolic cooling towers and power generation with high-temperature cells. Following is a list of titles and authors: Thermal Discharge Considerations in Power Plant Siting. By E. J. List. Environmental Considerations of Waste Heat Dispersal from Power Generation. By K. A. Howard. Thermal Facilitation and Thermal Stress. By F. E. J. Fry. Energy for Australia's Future and its Implications for Marine Waters. By J. J. Fryer. Analysis and Prediction of Cooling Fields in Lakes. By C. G. Coulter, A. Guthrie, J. B. Kirkwood, A. N. Lamb, and K. S. Watson. Thermal Discharge from Power Stations. By C. G. Coulter, A. Guthrie, J. B. Kirkwood, A. N. Lamb and K. S. Watson.",NA,"1972.2110",NA,""
"Unfamiliar partnerships limit cnidarian holobiont acclimation to warming","Herrera, Marcela and Klein, Shannon G. and Schmidt-Roach, Sebastian and Campana, Sara and Cziesielski, Maha J. and Chen, Jit Ern and Duarte, Carlos M. and Aranda, Manuel","2020","Global Change Biology","Enhancing the resilience of corals to rising temperatures is now a matter of urgency, leading to growing efforts to explore the use of heat tolerant symbiont species to improve their thermal resilience. The notion that adaptive traits can be retained by transferring the symbionts alone, however, challenges the holobiont concept, a fundamental paradigm in coral research. Holobiont traits are products of a specific community (holobiont) and all its co-evolutionary and local adaptations, which might limit the retention or transference of holobiont traits by exchanging only one partner. Here we evaluate how interchanging partners affect the short- and long-term performance of holobionts under heat stress using clonal lineages of the cnidarian model system Aiptasia (host and Symbiodiniaceae strains) originating from distinct thermal environments. Our results show that holobionts from more thermally variable environments have higher plasticity to heat stress, but this resilience could not be transferred to other host genotypes through the exchange of symbionts. Importantly, our findings highlight the role of the host in determining holobiont productivity in response to thermal stress and indicate that local adaptations of holobionts will likely limit the efficacy of interchanging unfamiliar compartments to enhance thermal tolerance.","Biodiversity \& Conservation; Environmental Sciences \& Ecology","2020.5567","selected",""
"Bleaching physiology: who's the `weakest link' - host vs. symbiont?","Roberty, Stephane and Plumier, Jean-Christophe","2022","Emerging Topics In Life Sciences","Environmental stress, such as an increase in the sea surface temperature, triggers coral bleaching, a profound dysfunction of the mutualist symbiosis between the host cnidarians and their photosynthetic dinoflagellates of the Family Symbiodiniaceae. Because of climate change, mass coral bleaching events will increase in frequency and severity in the future, threatening the persistence of this iconic marine ecosystem at global scale. Strategies adapted to coral reefs preservation and restoration may stem from the identification of the succession of events and of the different molecular and cellular contributors to the bleaching phenomenon. To date, studies aiming to decipher the cellular cascade leading to temperature-related bleaching, emphasized the involvement of reactive species originating from compromised bioenergetic pathways (e.g. cellular respiration and photosynthesis). These molecules are responsible for damage to various cellular components causing the dysregulation of cellular homeostasis and the breakdown of symbiosis. In this review, we synthesize the current knowledge available in the literature on the cellular mechanisms caused by thermal stress, which can initiate or participate in the cell cascade leading to the loss of symbionts, with a particular emphasis on the role of each partner in the initiating processes.","Biochemistry \& Molecular Biology; Life Sciences \& Biomedicine - Other Topics","2022.1319","excluded",""
"Environmental variability indicates a climate-adaptive center under threat in northern Mozambique coral reefs","McClanahan, Timothy R. and Muthiga, Nyawira A.","2017","Ecosphere","A priority for modern conservation is finding and managing regions with environmental and biodiversity portfolio characteristics that will promote adaptation and the persistence of species during times of rapid climate change. The latitudinal edges of high-diversity biomes are likely to provide a mixture of environmental gradients and biological diversity that meet the portfolio criteria needed for adaptive systems. Northern Mozambique and the Quirimbas Islands represent the edge of a coral reef diversity center with limited potential to expand because of geologic and oceanographic limits on the southern edges. This region does, however, have the potential to be its own discrete adaptive center if it contains climate refugia and there are environmental gradients that promote acclimatization, ecological reorganization, and natural selection. Consequently, to evaluate this potential we tested for strong regional environmental spatial heterogeneity that might indicate a climate-adaptive center. Additionally, we evaluated human influences and environmental and demographic data on finfish, coral, and sea urchins in 66 reefs across similar to 4 degrees of latitude to evaluate ecological changes and human threats. A number of clear gradients in environmental and human influences were observed. For example, temperature increased and became more centralized and right-skewed, while water quality decreased to the south. Coral communities susceptible to thermal stress were found in the north where dispersed temperatures indicated a location with either tolerance to or refugium from recent thermal disturbances. Nevertheless, high coral diversity was found in southern deep-water channels. Further, spatial patterns for corals and fish differed indicating complex geographic-fishing-biodiversity gradients. Consequently, environmental conditions for an adaptive portfolio exist and include refugia for preserving climate-sensitive and for numbers of coral taxa. Fishing and urban threats were observable as reduced fish biomass, diversity, and body sizes but higher biomass of sea urchins. We observed that many remote and protected areas had fish biomass values lower than expected or near maximum sustainable yields. This indicates low compliance and widespread migratory fishing, which is reducing fish diversity below maximum levels. Recommendations to sustain this adaptive center are to maintain fish biomass >500 kg/ha by increasing fisheries restrictions and compliance.","Environmental Sciences \& Ecology","2017.8266","selected",""
"Temperature-driven coral decline: the role of marine protected areas","Selig, Elizabeth R. and Casey, Kenneth S. and Bruno, John F.","2012","Global Change Biology","Warming ocean temperatures are considered to be an important cause of the degradation of the world's coral reefs. Marine protected areas (MPAs) have been proposed as one tool to increase coral reef ecosystem resistance and resilience (i.e. recovery) to the negative effects of climate change, yet few studies have evaluated their efficacy in achieving these goals. We used a high resolution 4 km global temperature anomaly database from 19852005 and 8040 live coral cover surveys on protected and unprotected reefs to determine whether or not MPAs have been effective in mitigating temperature-driven coral loss. Generally, protection in MPAs did not reduce the effect of warm temperature anomalies on coral cover declines. Shortcomings in MPA design, including size and placement, may have contributed to the lack of an MPA effect. Empirical studies suggest that corals that have been previously exposed to moderate levels of thermal stress have greater adaptive capacity and resistance to future thermal stress events. Existing MPAs protect relatively fewer reefs with moderate anomaly frequencies, potentially reducing their effectiveness. However, our results also suggest that the benefits from MPAs may not be great enough to offset the magnitude of losses from acute thermal stress events. Although MPAs are important conservation tools, their limitations in mitigating coral loss from acute thermal stress events suggest that they need to be complemented with policies aimed at reducing the activities responsible for climate change.","Biodiversity \& Conservation; Environmental Sciences \& Ecology","2012.5232","selected",""
"Exploring microbiome engineering as a strategy for improved thermal tolerance in Exaiptasia diaphana","Dungan, A.M. and Hartman, L.M. and Blackall, L.L. and van Oppen, M.J.H.","2022","Journal Of Applied Microbiology","Aims: Fourteen percent of all living coral, equivalent to more than all the coral on the Great Barrier Reef, has died in the past decade as a result of climate change-driven bleaching. Inspired by the â€˜oxidative stress theory of coral bleachingâ€™, we investigated whether a bacterial consortium designed to scavenge free radicals could integrate into the host microbiome and improve thermal tolerance of the coral model, Exaiptasia diaphana. Methods and Results: E. diaphana anemones were inoculated with a consortium of high free radical scavenging (FRS) bacteria, a consortium of congeneric low FRS bacteria, or sterile seawater as a control, then exposed to elevated temperature. Increases in the relative abundance of Labrenzia during the first 2Â weeks following the last inoculation provided evidence for temporary inoculum integration into the E. diaphana microbiome. Initial uptake of other consortium members was inconsistent, and these bacteria did not persist either in E. diaphanaâ€™s microbiome over time. Given their non-integration into the host microbiome, the ability of the FRS consortium to mitigate thermal stress could not be assessed. Importantly, there were no physiological impacts (negative or positive) of the bacterial inoculations on the holobiont. Conclusions: The introduced bacteria were not maintained in the anemone microbiome over time, thus, their protective effect is unknown. Achieving long-term integration of bacteria into cnidarian microbiomes remains a research priority. Significance and Impact of the Study: Microbiome engineering strategies to mitigate coral bleaching may assist coral reefs in their persistence until climate change has been curbed. This study provides insights that will inform microbiome manipulation approaches in coral bleaching mitigation research. Â© 2022 The Authors. Journal of Applied Microbiology published by John Wiley & Sons Ltd on behalf of Society for Applied Microbiology.",NA,"2022.917","selected",""
