id	title	abstract	keywords
2783	Construction sustainability of container-modular-housing in coastal regions towards resilient community	Purpose This paper addresses housing problems of coastal areas in Bangladesh and investigates container-modular-housing (CMH) as a potential sustainable solution that establishes a resilient community. Design/methodology/approach Primary data highlight the underlying challenges of coastal-housing developed by monitoring the day-to-day operations of the community and conducting interviews with community members. Secondary data came from existing literature on coastal-housing rules and regulations, CMH and similar ideas. The study used a hypothetical CMH cluster design, with three primary objectives in mind: future settlement re-arrangement, economic sustainability and environmental sustainability. To achieve the objectives, the research used a comparative examination of the current constructed form and CMH, as well as a computer-aided simulation approach. Findings Primary findings encompass issues of a given coastal area, including surrounding site studies, sustainability and resiliency demands due to broad exposure to the natural calamities. Driving toward a ``CMH{''} based home design has the ability to create strategies for a resilient and sustainable community development while taking three primary objectives into account. Research limitations/implications A pilot project is needed to analyze the socio-cultural impact and overall construction feasibility. Practical implications This research could be implemented to transform an informal construction system into a technical, resilient, sustainable architectural and engineering solution to build resilient communities. Originality/value Numerous research projects have focused on the environmental sustainability of CMH. However, this study focuses on construction sustainability considering three major aspects which are yet to be addressed.	Resilient community; Sustainability; Container-modular-housing (CMH); Coastal-region; Resiliency
4797	Organic facies characteristics of the Sivas Tertiary basin (Turkey)	The Sivas Tertiary Basin is located on top of the Late Cretaceous Neotethys ophiolitic nappes which were abducted onto both the Pontic belt and the Tauric platform. Organic facies characters of Tertiary units in this basin have been determined by means of total organic carbon (TOC) analysis, rock-eval pyrolysis, vitrinite reflectance data and organic petrography investigation. The total organic carbon content (TOC) of fine grained sediments from the Eocene (Kozluca and Bozbel Formations) are between 0.05 and 2.26\% indicating that these formations are poor to moderate in organic matter. Rock-eval analysis yield low hydrogen index (HI) and high oxygen index (OI) values for all samples. The dominant organic matter is type III kerogen and the hydrocarbon-generating potential is thus very low. The vitrinite reflectance (R-o) value is between 0.30 and 0.93\%. In the Sivas Tertiary Basin, the Oligocene sediments from the Selimiye Formation are characterized by a low TOC content (0.05-1.72\%) and hydrogen index (21-47 mg HC/g TOC). The vitrinite reflectance of Oligocene sediments is 0.38-0.64\%. The total organic carbon content (TOC) for Miocene sediments (Hafik and Karacaoren Formation) is 0.07-1.46\%. The organic matter content is richer in the Miocene sediments of the Karacaoren Formation marine shelf than in the sediments of the Hafik Formation terrestrial. (C) 1998 Elsevier Science B.V.	organic facies; Sivas Basin; Tertiary; Turkey
3095	Pelagic-benthic coupling: Profundal benthic community response to spring diatom deposition in mesotrophic Lake Erken	Phytodetrital sedimentation, bacterial activity in sediments, and benthic macro- and meiofauna abundance were measured to calculate a carbon budget for pelagic-benthic coupling in Lake Erken. Bacterial activity in surficial sediment was limited by temperature in spring, although a significant correlation with the input of spring-bloom phytodetritus was noted. Population dynamics of benthic meiofauna during a period of increased food availability in spring were highly taxon-specific and closely correlated to feeding behavior. Abundances of ostracods and nematodes rapidly increased when phytodetritus became available in hypolimnetic water and surficial sediment, respectively. Considerable time lags (months) were found between phytodetritus deposition and population development of harpacticoid copepods and chydorids. Carbon budget calculations based on sedimentation data (traps) and surficial sediment C content showed that during spring between 1.1 and 7.2\% of deposited phytodetritus is assimilated by benthic meiofauna, whereas the dominant macroinvertebrates, sedentary chironomids, assimilated between 2.4 and 6.0\%. On average, between 1.9 and 12.4\% of the deposited phytodetritus was mineralized by sediment bacteria. A significant negative correlation was found between abundances of benthic meiofauna and bacteria in the sediment. Chlorophyll a analysis of surficial sediment was a necessary, complementary tool to detect sedimentation that was not detected by the traditional, cylindric sediment traps.	NA
4084	Connection among spacecrafts and ground level observations of small solar transient events An overview of small solar transient events observed at ground	An overview of the results of the search for small solar transient events, in association with muon enhancements (deficits) registered at ground-level by the Tupi muon telescopes, is presented. Among the events, there are three interplanetary shocks and two solar flares of small scale whose X-ray emission flux is much smaller than 10(-5) W m(-2) at 1 AU (GOES-Tupi connection). Two of the interplanetary shocks are cataloged as corotating interaction region and the third shock is due to the passage of a CME (coronal mass ejection) ejecta (ACE and SOHO-Tupi connection) in the Earth's proximities. In most cases, the particles excess (deficit) coming from these events have only been observed with spacecraft instruments. However, the Tupi telescopes are located at sea level and within the South Atlantic Anomaly (SAA), a region where the shielding effect of the magnetosphere is not perfectly spherical and shows a `dip'. This fact enables the muon telescopes to achieve a low rigidity of response to primary and secondary charged particles (>= 0.1 GV). Muon excesses (deficits) with significances above 4 sigma have been found. These events observed at ground admit a temporal correlation with solar transient events observed by spacecrafts, which suggests strongly a real connection between them. Details of these observations are reported.	Solar physics; Solar energetic particles; Ground level enhancements
2056	Southern Hemisphere Stationary Wave Response to Changes of Ozone and Greenhouse Gases	The Southern Hemisphere (SH) stratospheric stationary wave amplitude increased significantly in late spring and early summer during the last two decades of the twentieth century. A suite of chemistry climate model simulations are examined to explore the underlying cause and the separate effects of anthropogenic forcing from ozone depleting substances (ODSs) and greenhouse gases (GHGs) in the past and projected SH stationary wave evolution. The model simulations produce trends in the wave amplitude similar to that observed, although somewhat weaker. In simulations with changing ODSs, this increase in amplitude is reproduced during the ozone depletion period and is reversed during the ozone recovery period. This response is related to changes in the strength and timing of the breakdown of the SH polar vortex associated with ozone depletion and recovery. GHG increases have little impact on the simulated stratospheric stationary wave amplitude but are projected to induce an eastward phase shift of the waves. This phase shift is linked to the strengthening of the subtropical jets driven by GHG forcing via sea surface warming.	NA
3351	Effect of different nitrogen sources on growth end glycerol production by Dunaliella salina	The growth and glycerol production of Dunaliella salina was studied with substitution of various nitrogen sources in the medium. Potassium nitrate (10 mM) was found to be the best of several nitrogen sources tested followed by urea, ammonium nitrate, glycine, ammonium acetate and ammonium chloride. The photosynthesis, respiration, glycerol production and (CO2)-C-14 uptake rates were assessed in medium containing potassium nitrate and urea. Ultimately, KNO3 was found to be a better substrate than urea for ascertaining the growth and cellular contents of D. salina.	nitrogen sources; Dunaliella salina; growth; glycerol production; halotolerant eukaryotes
1089	Higher Sensitivity of Northern Hemisphere Monsoon to Anthropogenic Aerosol Than Greenhouse Gases	Because increased greenhouse gas emissions considerably warm and moisten the Earth's atmosphere, one may expect an increase in monsoon precipitation during the historical period. However, we find the observed Northern Hemisphere land summer monsoon (NHLM) precipitation has significantly decreased since 1901. Simulations from Coupled Model Intercomparison Project Phase 6 (CMIP6) well reproduce global warming and the drying of NHLM since the industrial revolution when forced by observed external forcings. Result from single forcing experiment shows that the anthropogenic aerosol (AA) dominates the Northern Hemisphere (NH) monsoon precipitation drying, while the greenhouse gases (GHG) largely control surface warming. Thus, the NH monsoon precipitation responds to AA more sensitively than the GHG. The AA can more effectively modulate downward solar radiation reaching the surface, decreasing evaporation and weakening monsoon circulations by reducing the interhemispheric temperature difference and land-ocean thermal contrast, albeit with the same efficiency of the thermodynamic effect in the two forcings. Our result indicates the future intensive reduction of aerosol emission may rapidly recover the NH monsoon precipitation.	Northern Hemisphere monsoon; monsoon circulation; monsoon dynamics; anthropogenic forcing; aerosol
188	On the combined impact of local, regional, and global climatic changes on the urban energy performance and indoor thermal comfort-The energy potential of adaptation measures	The rapidly growing urban population, along with the increasing urban energy needs and greenhouse gas (GHG) emissions, poses a serious threat to the global climate. Local, regional, and global climatic condi-tions synergistically interact and affect urban energy performance and thermal comfort. The combined impact of such local, regional and global climatic change on the buildings' thermal performance has never been studied. In the present study, the combined impact of urban overheating (UO) and heatwaves (HWs) on building thermal performance have been investigated by employing the urban building energy model (UBEM). Further, the sensitivity analyses were performed using various adaptive measures to evaluate the impact on cooling needs and indoor comfort. Under the synergistic impact of UO and HWs, the cool -ing penalties were recorded up to 650\%, the increase in mean indoor temperature was up to 5.8 degrees C, and the deterioration in passive survivability was registered up to 31\%. Under the combined impact of various adaptive measures, the cooling savings were recorded up to 97\%, the drop in mean indoor temperature was up to 2.34 degrees C, and the improvement in passive survivability was up to 20\% during HWs. The present study might assist in revising the building codes to counteract the global climatic change and improve building resilience during extreme heat conditions. (c) 2022 Elsevier B.V. All rights reserved.	Urban overheating; Heatwaves; Urban cooling energy needs; Indoor comfort; Adaptive measures
1347	Impacts of prescribed burning on soil greenhouse gas fluxes in a suburban native forest of south-eastern Queensland, Australia	Prescribed burning is a forest management practice that is widely used in Australia to reduce the risk of damaging wildfires. Prescribed burning can affect both carbon (C) and nitrogen (N) cycling in the forest and thereby influence the soil-atmosphere exchange of major greenhouse gases, i.e. carbon dioxide (CO2), methane (CH4) and nitrous oxide (N2O). To quantify the impact of a prescribed burning (conducted on 27 May 2014) on greenhouse gas exchange and the potential controlling mechanisms, we carried out a series of field measurements before (August 2013) and after (August 2014 and November 2014) the fire. Gas exchange rates were determined in four replicate plots which were burned during the combustion and in another four adjacent unburned plots located in green islands, using a set of static chambers. Surface soil properties including temperature, pH, moisture, soil C and N pools were also determined either by in situ measurement or by analysing surface 10 cm soil samples. All of the chamber measurements indicated a net sink of atmospheric CH4, with mean CH4 uptake ranging from 1.15 to 1.99 mg m(-2) d(-1). Prescribed burning significantly enhanced CH4 uptake as indicated by the significant higher CH4 uptake rates in the burned plots measured in August 2014. In the following 3 months, the CH4 uptake rate was recovered to the pre-burning level. Mean CO2 emission from the forest soils ranged from 2721.76 to 7113.49 mg m(-2) d(-1). The effect of prescribed burning on CO2 emission was limited within the first 3 months, as no significant difference was observed between the burned and the adjacent unburned plots in both August and November 2014. The CO2 emissions showed more seasonal variations, rather than the effects of prescribed burning. The N2O emission in the plots was quite low, and no significant impact of prescribed burning was observed. The changes in understory plants and litter layers, surface soil temperature, C and N substrate availability and microbial activities, following the prescribed burning, were the factors that controlled the greenhouse gas exchanges. Our results suggested that the low-intensity prescribed burning would decrease soil CO2 emission and increase CH4 uptake, but this effect would be present within a relatively short period. Only slight changes in the surface soil properties during the combustion and very limited impacts of prescribed burning on the mineral soils supported the rapid recovery of the greenhouse gas exchange rates.	NA
804	Intercropping with Switchgrass Improves Net Greenhouse Gas Balance in Hybrid Poplar Plantations on a Sand Soil	In the Pacific Northwest, commercial hybrid poplar (Populus generosa Henry x Populus canadensis Moench.) is managed at low stocking densities under irrigation for high-value timber production. The objectives of this study were to measure greenhouse gas emissions (CH4, CO2, and N2O) during intercropping of switchgrass (Panicum virgatum L.) with hybrid poplar; estimate losses of fertilizer- N as N2O, and estimate global warming potentials (GWP) of the intercrop. Cumulative above-ground biomass-C of the poplar monoculture (PM) closely matched the four year growing season (GS) soil CO2-C emissions, where aboveground biomass of the switchgrass monoculture (SM) and intercrop (IC) exceeded GS CO2-C emissions by 14.1 Mg C ha-1. Soil CH4-C uptake was not significantly different between treatments, while GS N2O-N emissions for PM were similar to 80\% lower than both IC and SM. N2O emissions factors averaged 0.7\% of the applied N-fertilizer. Cumulative contributions of CO2 emissions to GWP were offset by biomass-C resulting in a near zero balance (-5.1 Mg CO2eq ha -1) for the PM, where, IC and SM sequestered significantly more CO2 resulting in a net GWP of -42.5 and -32.2 Mg CO2eq ha(-1), respectively. Intercropping with switchgrass can improve the net greenhouse gas balance of hybrid poplar. Continued research is needed on the effects of irrigated bioenergy production on GHG emissions in intercropped systems as they will become increasingly important as agricultural water use, water availability and quality are challenged by climate change.	NA
4285	Mass coral mortality under local amplification of 2 degrees C ocean warming	A 2 degrees C increase in global temperature above pre-industrial levels is considered a reasonable target for avoiding the most devastating impacts of anthropogenic climate change. In June 2015, sea surface temperature (SST) of the South China Sea (SCS) increased by 2 degrees C in response to the developing Pacific El Nino. On its own, this moderate, short-lived warming was unlikely to cause widespread damage to coral reefs in the region, and the coral reef ``Bleaching Alert{''}alarm was not raised. However, on Dongsha Atoll, in the northern SCS, unusually weak winds created low-flow conditions that amplified the 2 degrees C basin-scale anomaly. Water temperatures on the reef flat, normally indistinguishable from open-ocean SST, exceeded 6 C-degrees above normal summertime levels. Mass coral bleaching quickly ensued, killing 40\% of the resident coral community in an event unprecedented in at least the past 40 years. Our findings highlight the risks of 2 degrees C ocean warming to coral reef ecosystems when global and local processes align to drive intense heating, with devastating consequences.	NA
4742	Physics of island divertors as highlighted by the example of W7-AS	Based on theoretical analysis, numerical simulations and experimental results, the paper outlines a self-consistent physics picture of the island divertor transport in W7-AS, as it emerges from the present understanding, documented over the past several years of theoretical and experimental research on the subject. Key function elements of a divertor, such as particle flux enhancement, neutral screening, impurity retention, thermal power removal via impurity line radiation and detachment, are examined for the island divertor and assessed with respect to tokamak divertors. The paper focuses on describing the global scrape-off layer (SOL) transport behaviour associated with the specific island topology and aims at illustrating the elementary differences and similarities in divertor physics between a tokamak and a typical helical device. Shown and analysed are also the correlation between the SOL and core plasma and the role of the island divertor for improving the global plasma performance. Discussion is mainly based on simple models and estimations, while three-dimensional modelling calculations serve only for control of self-consistency and for determining basic functional dependences not accessible otherwise. The island divertor physics is presented within a theoretical frame with most key issues, however, being related to experimental results.	NA
3228	A metagenomic assessment of winter and summer bacterioplankton from Antarctica Peninsula coastal surface waters	Antarctic surface oceans are well-studied during summer when irradiance levels are high, sea ice is melting and primary productivity is at a maximum. Coincident with this timing, the bacterioplankton respond with significant increases in secondary productivity. Little is known about bacterioplankton in winter when darkness and sea-ice cover inhibit photoautotrophic primary production. We report here an environmental genomic and small subunit ribosomal RNA (SSU rRNA) analysis of winter and summer Antarctic Peninsula coastal seawater bacterioplankton. Intense inter-seasonal differences were reflected through shifts in community composition and functional capacities encoded in winter and summer environmental genomes with significantly higher phylogenetic and functional diversity in winter. In general, inferred metabolisms of summer bacterioplankton were characterized by chemoheterotrophy, photoheterotrophy and aerobic anoxygenic photosynthesis while the winter community included the capacity for bacterial and archaeal chemolithoautotrophy. Chemolithoautotrophic pathways were dominant in winter and were similar to those recently reported in global `dark ocean' mesopelagic waters. If chemolithoautotrophy is widespread in the Southern Ocean in winter, this process may be a previously unaccounted carbon sink and may help account for the unexplained anomalies in surface inorganic nitrogen content. The ISME Journal (2012) 6, 1901-1915; doi:10.1038/ismej.2012.31; published online 26 April 2012	Antarctic bacterioplankton; metagenomics; chemolithoautotrophy
340	30\% land conservation and climate action reduces tropical extinction risk by more than 50\%	Limiting climate change to less than 2 degrees C is the focus of international policy under the climate convention (UNFCCC), and is essential to preventing extinctions, a focus of the Convention on Biological Diversity (CBD). The post-2020 biodiversity framework drafted by the CBD proposes conserving 30\% of both land and oceans by 2030. However, the combined impact on extinction risk of species from limiting climate change and increasing the extent of protected and conserved areas has not been assessed. Here we create conservation spatial plans to minimize extinction risk in the tropics using data on 289 219 species and modeling two future greenhouse gas concentration pathways (RCP2.6 and 8.5) while varying the extent of terrestrial protected land and conserved areas from <17\% to 50\%. We find that limiting climate change to 2 degrees C and conserving 30\% of terrestrial area could more than halve aggregate extinction risk compared with uncontrolled climate change and no increase in conserved area.	area-based conservation; biodiversity; climate change; conservation planning; extinction risk
966	Detecting and attributing external influences on the climate system: A review of recent advances	This paper reviews recent research that assesses evidence for the detection of anthropogenic and natural external influences on the climate. Externally driven climate change has been detected by a number of 19 investigators in independent data covering many parts of the climate system, including surface temperature on global and large regional scales, ocean heat content, atmospheric circulation, and variables of the free atmosphere, such as atmospheric temperature and tropopause height. The influence of external forcing is also clearly discernible in reconstructions of hemispheric-scale temperature of the last millennium. These observed climate changes are very unlikely to be due only to natural internal climate variability, and they are consistent with the responses to anthropogenic and natural external forcing of the climate system that are simulated with climate models. The evidence indicates that natural drivers such as solar variability and volcanic activity are at most partially responsible for the large-scale temperature changes observed over the past century, and that a large fraction of the warming over the last 50 yr can be attributed to greenhouse gas increases. Thus, the recent research supports and strengthens the IPCC Third Assessment Report conclusion that `' most of the global warming over the past 50 years is likely due to the increase in greenhouse gases `'.	NA
5649	Genetic evidence confirms the origin of the house mouse on sub-Antarctic Marion Island	Biological invasions and climate change are two of the largest threats to biodiversity, and this is especially true for island ecosystems that have largely evolved in isolation. The house mouse is considered to have been introduced to sub-Antarctic Marion Island by sealers in the early 1800s. It is currently widespread across the island and has a large impact on the indigenous biota. To date, little information is available on genetic aspects of biological invasions in the sub-Antarctic. Ten specimens of the house mouse were collected from two geographically separated localities on Marion Island. Sequences of the mitochondrial DNA control region revealed only two haplotypes, separated by a single site change. More importantly, these haplotypes are shared between the eastern and western side of Marion Island. By comparing our sequences to data available on GenBank, we provide evidence that house mice on Marion Island is Mus musculus domesticus (Rutty 1772), and most closely related to haplotypes characterizing this species from Denmark, Sweden, Finland, and northern Germany.	Mus musculus; Marion Island; mitochondrial DNA; biological invasion
2231	Technical and Economical Evaluation and GHG Analysis of Wind Power Generation in Four Sites Using Different Weibull Parameters	Four sites close to the Libyan coast were selected for technical and economical assessment of wind power generation using real measured wind data. The assessment was carried out using the Weibull distribution function and the Weibull parameters were calculated using three different methods; graphical method (GM), empirical method (EM) and maximum likelihood method (MLM). Error analyses using various techniques were conducted to check for the validity of the different Weibull methods used. The technical assessment includes the calculations of the annual energy production (AEP), capacity factor (C-f) and greenhouse gas emission (GHG) reduction. The estimated annual energy production was used in the calculation of the present value of cost which estimates the cost of each kWh of electricity produced by a certain wind turbine. The effect of the annual greenhouse gas emission reduction on the cost analysis was also considered. The results have shown the electricity cost of all the sites is below the world average electricity price. Using different Weibull parameters have noticeable effects on the technical and economical estimations of wind power production. The MLM method yields higher AEP estimation compared to the other methods for all the sites. On the other hand, GM method gives less estimation for the AEP compared to the other methods for all the sites. Adding the GHG reduction income into the electricity cost calculations decreases it by an average of 18\%.	Wind energy; Weibull distribution; wind assessment; annual energy production; present value of cost; GHG
